Time,Data_Collected_KB,Current_Node,Attempt_Count,Success_Flag,Skipped_Flag,Node_File,Strategy
1181.459753440221,2580.839051793229,70,2,1,0,data35,baseline
1189.4930377052292,2596.535072348013,71,1,1,0,data35,baseline
1197.525508454838,2611.544140403986,72,1,1,0,data35,baseline
1253.5897379379244,2636.2118535511363,74,1,1,0,data35,baseline
1333.6312541107304,2654.0506953899244,76,4,1,0,data35,baseline
1341.6686237024426,2669.7916040468203,77,1,1,0,data35,baseline
1365.7129927682586,2690.6537829587814,78,3,1,0,data35,baseline
1421.7542954339767,2709.399311343603,80,1,1,0,data35,baseline
1429.805122409479,2733.444095488704,81,1,1,0,data35,baseline
1437.8384431940751,2749.579016994801,82,1,1,0,data35,baseline
1445.8683698525617,2763.2242056839623,83,1,1,0,data35,baseline
1509.9138215718217,2783.9054172695587,85,2,1,0,data35,baseline
1613.942799694561,2795.5605431329755,88,1,1,0,data35,baseline
1629.9652648020528,2806.220122005953,89,2,1,0,data35,baseline
1670.9051701212338,3274.538098891381,90,5,1,0,data35,baseline
1678.924171337951,3283.2011873838196,91,1,1,0,data35,baseline
1686.9617018373385,3298.7526852769865,92,1,1,0,data35,baseline
1719.9583816791194,3795.1465190192725,93,4,1,0,data35,baseline
1728.0058393099766,3816.297575787494,94,1,1,0,data35,baseline
1736.0277662404708,3824.8414539765067,95,1,1,0,data35,baseline
1752.0757899276955,3847.6160673596896,96,2,1,0,data35,baseline
1792.0988600097794,3857.710065683502,97,5,1,0,data35,baseline
1800.122863961263,3866.51891142776,98,1,1,0,data35,baseline
1808.1496877990871,3877.3956547895045,99,1,1,0,data35,baseline
8.037350292585117,16.68199381893126,0,1,1,0,data35,lya
16.072275876541838,31.935142873507093,1,1,1,0,data35,lya
24.101242198223595,45.84785798898697,2,1,1,0,data35,lya
32.13014472986052,58.471571246984595,3,1,1,0,data35,lya
64.15850679518783,69.40396576218448,5,1,1,0,data35,lya
72.16925418288508,74.40396576218448,6,1,1,0,data35,lya
80.20096436244076,88.06387400297012,7,1,1,0,data35,lya
88.2429558996201,108.54552295067558,8,1,1,0,data35,lya
120.28189255823686,126.72108570518547,10,1,1,0,data35,lya
128.31015410785866,136.32008135498305,11,1,1,0,data35,lya
160.3438922794181,147.5662721396447,13,1,1,0,data35,lya
176.36767137561628,157.4387727910439,14,2,1,0,data35,lya
184.38676970600332,166.52357473436865,15,1,1,0,data35,lya
192.42984776912763,183.7724449268123,16,1,1,0,data35,lya
200.48157260509748,207.66706664624212,17,1,1,0,data35,lya
208.5087430073763,219.33234977145955,18,1,1,0,data35,lya
216.5280710863383,225.87325849020803,19,1,1,0,data35,lya
232.56553502969547,244.15724514602792,20,2,1,0,data35,lya
240.58924047285382,251.97774104915777,21,1,1,0,data35,lya
248.61248823616918,261.0614129418857,22,1,1,0,data35,lya
256.6545096030897,278.53639121284414,23,1,1,0,data35,lya
272.68400131855424,292.7098431400763,24,2,1,0,data35,lya
304.6924742521302,292.7098431400763,26,1,0,1,data35,lya
313.64286886816757,767.1845698580026,27,1,1,0,data35,lya
321.69415140565235,791.6323081386356,28,1,1,0,data35,lya
329.722541130884,803.2532844675286,29,1,1,0,data35,lya
337.7475626632698,813.6862217809165,30,1,1,0,data35,lya
361.7788616046525,826.4110559109787,31,3,1,0,data35,lya
377.81044531865723,839.3472478450282,32,2,1,0,data35,lya
402.61714045404375,1240.3189685708862,33,3,1,0,data35,lya
410.62919125373526,1245.3612796382292,34,1,1,0,data35,lya
426.6659721032773,1262.4914089723993,35,2,1,0,data35,lya
442.6987034658406,1274.7849817641995,36,2,1,0,data35,lya
450.74007810289737,1293.6690967863276,37,1,1,0,data35,lya
458.77340316818515,1308.4308782305425,38,1,1,0,data35,lya
466.81202418299637,1326.0243505191313,39,1,1,0,data35,lya
490.843298161706,1339.0673414587222,40,3,1,0,data35,lya
514.87903656045,1356.2574544458307,41,3,1,0,data35,lya
539.6162374562807,1723.6242262241271,42,3,1,0,data35,lya
563.6467973763368,1734.9280440668515,43,3,1,0,data35,lya
571.6781969669511,1749.3920716910459,44,1,1,0,data35,lya
595.708827703634,1761.9609852622802,45,3,1,0,data35,lya
627.7407538198277,1774.79127726723,47,1,1,0,data35,lya
659.7685194369164,1786.8998926974093,49,1,1,0,data35,lya
667.8027769105697,1801.2213057858182,50,1,1,0,data35,lya
675.82763281997,1812.253780697455,51,1,1,0,data35,lya
707.8350431239633,1812.253780697455,53,1,0,1,data35,lya
715.8649923051801,1826.6764136478364,54,1,1,0,data35,lya
723.8697601561556,1826.6764136478364,55,1,0,1,data35,lya
731.9114813692365,1840.0796382587625,56,1,1,0,data35,lya
739.9469960473997,1854.0565557313746,57,1,1,0,data35,lya
747.9863899562531,1870.4118644750858,58,1,1,0,data35,lya
756.0389999814439,1896.6358975051387,59,1,1,0,data35,lya
764.0637461623346,1907.6978879533444,60,1,1,0,data35,lya
772.121760343822,1932.3160100140708,61,1,1,0,data35,lya
780.1426878227579,1941.398144174348,62,1,1,0,data35,lya
812.1779827636223,1954.7012127084572,64,1,1,0,data35,lya
844.2252106809277,1973.1966746177573,66,1,1,0,data35,lya
860.2686102901224,1991.1961577863124,67,2,1,0,data35,lya
868.2982762374799,2003.7899171171948,68,1,1,0,data35,lya
876.3128749630981,2008.7899171171948,69,1,1,0,data35,lya
884.3414546962229,2021.6896797940572,70,1,1,0,data35,lya
900.3747389612311,2037.3857003488413,71,2,1,0,data35,lya
932.4205312552798,2056.1653767577995,73,1,1,0,data35,lya
940.4789804106323,2080.8330899049497,74,1,1,0,data35,lya
972.5204965834386,2098.671931743738,76,1,1,0,data35,lya
988.5578661751506,2114.4128404006337,77,2,1,0,data35,lya
1004.6022352409664,2135.275019312595,78,2,1,0,data35,lya
1021.3617567082761,2513.5917823295113,79,2,1,0,data35,lya
1029.4001714327187,2532.337310714333,80,1,1,0,data35,lya
1037.450998408221,2556.382094859434,81,1,1,0,data35,lya
1045.484319192817,2572.5170163655307,82,1,1,0,data35,lya
1061.5142458513037,2586.162205054692,83,2,1,0,data35,lya
1070.4857174083543,3071.3803716584457,84,1,1,0,data35,lya
1102.4901462046469,3071.3803716584457,86,1,0,1,data35,lya
1110.4916367858573,3071.3803716584457,87,1,0,1,data35,lya
1118.5177496033393,3083.0354975218625,88,1,1,0,data35,lya
1126.5188955530853,3083.0354975218625,89,1,0,1,data35,lya
1134.5221649184955,3083.0354975218625,90,1,0,1,data35,lya
1142.5411661352127,3091.698586014301,91,1,1,0,data35,lya
1150.5475936388139,3091.698586014301,92,1,0,1,data35,lya
1159.5442734805947,3588.092419756587,93,1,1,0,data35,lya
1167.591731111452,3609.2434765248086,94,1,1,0,data35,lya
1175.596570285568,3609.2434765248086,95,1,0,1,data35,lya
1183.5990447460265,3609.2434765248086,96,1,0,1,data35,lya
1191.6019268314628,3609.2434765248086,97,1,0,1,data35,lya
1199.6259307829464,3618.0523222690667,98,1,1,0,data35,lya
1207.6527546207706,3628.9290656308112,99,1,1,0,data35,lya
8.036715322321612,16.68199381893126,0,1,1,0,data36,baseline
16.067891583648038,31.935142873507093,1,1,1,0,data36,baseline
24.101818534204497,45.84785798898697,2,1,1,0,data36,baseline
32.1329371978825,58.471571246984595,3,1,1,0,data36,baseline
40.159284394442714,70.42470436756253,4,1,1,0,data36,baseline
48.18519878973176,81.35709888276241,5,1,1,0,data36,baseline
56.20077702842331,86.35709888276241,6,1,1,0,data36,baseline
64.22884003294637,100.01700712354805,7,1,1,0,data36,baseline
72.27432986040536,120.49865607125349,8,1,1,0,data36,baseline
80.30397550056094,133.8216009508993,9,1,1,0,data36,baseline
88.34273379224878,151.9971637054092,10,1,1,0,data36,baseline
96.36666721874485,161.5961593552068,11,1,1,0,data36,baseline
152.39564063869196,172.84235013986842,13,1,1,0,data36,baseline
168.43070898492047,182.71485079126762,14,2,1,0,data36,baseline
176.4500949954106,191.79965273459237,15,1,1,0,data36,baseline
184.49073005600488,209.04852292703603,16,1,1,0,data36,baseline
192.54169725577802,232.94314464646584,17,1,1,0,data36,baseline
200.56727246294403,244.60842777168327,18,1,1,0,data36,baseline
208.58253355832673,251.14933649043175,19,1,1,0,data36,baseline
224.62279613498987,269.43332314625167,20,2,1,0,data36,baseline
240.64554998674484,277.2538190493815,21,2,1,0,data36,baseline
248.66736793499976,286.3374909421094,22,1,1,0,data36,baseline
256.7034302437206,303.81246921306786,23,1,1,0,data36,baseline
272.738295914898,317.98592114030004,24,2,1,0,data36,baseline
361.2578624591068,574.6223131294828,26,5,1,0,data36,baseline
417.3143736891066,599.0700514101158,28,1,1,0,data36,baseline
425.34021805709824,610.6910277390087,29,1,1,0,data36,baseline
433.36278404571016,621.1239650523967,30,1,1,0,data36,baseline
449.39135481024726,633.8487991824588,31,2,1,0,data36,baseline
457.4223206628691,646.7849911165083,32,1,1,0,data36,baseline
482.2303598562162,1047.7567118423663,33,3,1,0,data36,baseline
490.2433489020291,1052.7990229097093,34,1,1,0,data36,baseline
498.2804929811807,1069.9291522438793,35,1,1,0,data36,baseline
506.3141704885312,1082.2227250356796,36,1,1,0,data36,baseline
522.3528470435971,1101.1068400578076,37,2,1,0,data36,baseline
530.3879874971622,1115.8686215020225,38,1,1,0,data36,baseline
546.4258776585846,1133.4620937906113,39,2,1,0,data36,baseline
562.4559542548416,1146.5050847302023,40,2,1,0,data36,baseline
570.4944202771715,1163.6951977173107,41,1,1,0,data36,baseline
666.5218737959835,1174.999015560035,43,6,1,0,data36,baseline
674.5532381311424,1189.4630431842295,44,1,1,0,data36,baseline
682.5796632918275,1202.0319567554639,45,1,1,0,data36,baseline
690.6303108410818,1224.9968657267611,46,1,1,0,data36,baseline
706.6651804451753,1237.827157731711,47,2,1,0,data36,baseline
738.6910372705898,1249.1636967251918,48,4,1,0,data36,baseline
746.7191436924882,1261.272312155371,49,1,1,0,data36,baseline
754.7486562403963,1275.59372524378,50,1,1,0,data36,baseline
762.7741900236967,1286.6262001554169,51,1,1,0,data36,baseline
795.4839017952529,1637.5786255227467,52,4,1,0,data36,baseline
819.5225984877741,1653.3646347982321,53,3,1,0,data36,baseline
827.5540343660662,1667.7872677486134,54,1,1,0,data36,baseline
836.3186290915193,2048.649283919033,55,1,1,0,data36,baseline
860.3462325651526,2062.052508529959,56,3,1,0,data36,baseline
876.3803933476512,2076.029426002571,57,2,1,0,data36,baseline
884.4190820544195,2092.3847347462824,58,1,1,0,data36,baseline
892.4762735104409,2118.6087677763353,59,1,1,0,data36,baseline
908.5042230710552,2129.670758224541,60,2,1,0,data36,baseline
932.5594640462384,2154.288880285267,61,3,1,0,data36,baseline
1036.5956192289937,2167.5919488193763,64,1,1,0,data36,baseline
1085.3280435928127,2531.850067876184,65,6,1,0,data36,baseline
1093.3673155614474,2550.345529785484,66,1,1,0,data36,baseline
1157.3965359653191,2562.9392891163666,68,2,1,0,data36,baseline
1165.410774141429,2567.9392891163666,69,1,1,0,data36,baseline
1181.4388542983838,2580.839051793229,70,2,1,0,data36,baseline
1189.4710525478488,2596.535072348013,71,1,1,0,data36,baseline
1197.5031587860447,2611.544140403986,72,1,1,0,data36,baseline
1253.5652126949972,2636.2118535511363,74,1,1,0,data36,baseline
1333.62277925111,2654.0506953899244,76,4,1,0,data36,baseline
1341.6558340643526,2669.7916040468203,77,1,1,0,data36,baseline
1365.7025075785982,2690.6537829587814,78,3,1,0,data36,baseline
1421.7472601315326,2709.399311343603,80,1,1,0,data36,baseline
1429.7976940261146,2733.444095488704,81,1,1,0,data36,baseline
1437.8320826457846,2749.579016994801,82,1,1,0,data36,baseline
1445.8608599448528,2763.2242056839623,83,1,1,0,data36,baseline
1509.9116392955289,2783.9054172695587,85,2,1,0,data36,baseline
1613.9482927296876,2795.5605431329755,88,1,1,0,data36,baseline
1629.9748333354019,2806.220122005953,89,2,1,0,data36,baseline
1670.9148901311778,3274.538098891381,90,5,1,0,data36,baseline
1678.9374233649748,3283.2011873838196,91,1,1,0,data36,baseline
1686.9720999188078,3298.7526852769865,92,1,1,0,data36,baseline
1719.9672872683116,3795.1465190192725,93,4,1,0,data36,baseline
1728.0105210668069,3816.297575787494,94,1,1,0,data36,baseline
1736.0306768105988,3824.8414539765067,95,1,1,0,data36,baseline
1752.078389668831,3847.6160673596896,96,2,1,0,data36,baseline
1792.1018289546419,3857.710065683502,97,5,1,0,data36,baseline
1800.1201522302642,3866.51891142776,98,1,1,0,data36,baseline
1808.1452940957809,3877.3956547895045,99,1,1,0,data36,baseline
8.036715322321612,16.68199381893126,0,1,1,0,data36,lya
16.067891583648038,31.935142873507093,1,1,1,0,data36,lya
24.101818534204497,45.84785798898697,2,1,1,0,data36,lya
32.1329371978825,58.471571246984595,3,1,1,0,data36,lya
64.1612925234906,69.40396576218448,5,1,1,0,data36,lya
72.17687076218216,74.40396576218448,6,1,1,0,data36,lya
80.20493376670521,88.06387400297012,7,1,1,0,data36,lya
88.2504235941642,108.54552295067558,8,1,1,0,data36,lya
120.29218163624833,126.72108570518547,10,1,1,0,data36,lya
128.31611506274442,136.32008135498305,11,1,1,0,data36,lya
160.34508848269152,147.5662721396447,13,1,1,0,data36,lya
176.38015682892004,157.4387727910439,14,2,1,0,data36,lya
184.39954283941017,166.52357473436865,15,1,1,0,data36,lya
192.44017790000444,183.7724449268123,16,1,1,0,data36,lya
200.49114509977758,207.66706664624212,17,1,1,0,data36,lya
208.5167203069436,219.33234977145955,18,1,1,0,data36,lya
216.5319814023263,225.87325849020803,19,1,1,0,data36,lya
232.57224397898943,244.15724514602792,20,2,1,0,data36,lya
240.5949978307444,251.97774104915777,21,1,1,0,data36,lya
248.61681577899932,261.0614129418857,22,1,1,0,data36,lya
256.6528780877202,278.53639121284414,23,1,1,0,data36,lya
272.68774375889757,292.7098431400763,24,2,1,0,data36,lya
304.69403751912796,292.7098431400763,26,1,0,1,data36,lya
313.64558182326857,767.1845698580026,27,1,1,0,data36,lya
321.69949820256363,791.6323081386356,28,1,1,0,data36,lya
329.72534257055526,803.2532844675286,29,1,1,0,data36,lya
337.7479085591672,813.6862217809165,30,1,1,0,data36,lya
361.7764793237043,826.4110559109787,31,3,1,0,data36,lya
377.8074451763261,839.3472478450282,32,2,1,0,data36,lya
402.6154843696732,1240.3189685708862,33,3,1,0,data36,lya
410.6284734154861,1245.3612796382292,34,1,1,0,data36,lya
426.66561749463773,1262.4914089723993,35,2,1,0,data36,lya
442.6992950019882,1274.7849817641995,36,2,1,0,data36,lya
450.73797155705415,1293.6690967863276,37,1,1,0,data36,lya
458.7731120106191,1308.4308782305425,38,1,1,0,data36,lya
466.8110021720415,1326.0243505191313,39,1,1,0,data36,lya
490.84107876829853,1339.0673414587222,40,3,1,0,data36,lya
514.8795447906284,1356.2574544458307,41,3,1,0,data36,lya
539.6173028165642,1723.6242262241271,42,3,1,0,data36,lya
563.641731852997,1734.9280440668515,43,3,1,0,data36,lya
571.6730961881559,1749.3920716910459,44,1,1,0,data36,lya
595.699521348841,1761.9609852622802,45,3,1,0,data36,lya
627.7391086842463,1774.79127726723,47,1,1,0,data36,lya
659.7703988535721,1786.8998926974093,49,1,1,0,data36,lya
667.7999114014802,1801.2213057858182,50,1,1,0,data36,lya
675.8254451847807,1812.253780697455,51,1,1,0,data36,lya
707.8403767795725,1812.253780697455,53,1,0,1,data36,lya
715.8718126578646,1826.6764136478364,54,1,1,0,data36,lya
723.8746833509769,1826.6764136478364,55,1,0,1,data36,lya
731.9022868246102,1840.0796382587625,56,1,1,0,data36,lya
739.9364476071088,1854.0565557313746,57,1,1,0,data36,lya
747.9751363138771,1870.4118644750858,58,1,1,0,data36,lya
756.0323277698985,1896.6358975051387,59,1,1,0,data36,lya
764.0602773305128,1907.6978879533444,60,1,1,0,data36,lya
772.115518305696,1932.3160100140708,61,1,1,0,data36,lya
780.138057711233,1941.398144174348,62,1,1,0,data36,lya
812.1698377567717,1954.7012127084572,64,1,1,0,data36,lya
844.2130178511118,1973.1966746177573,66,1,1,0,data36,lya
860.2507366399434,1991.1961577863124,67,2,1,0,data36,lya
868.2782372213204,2003.7899171171948,68,1,1,0,data36,lya
876.2924753974305,2008.7899171171948,69,1,1,0,data36,lya
884.3205555543854,2021.6896797940572,70,1,1,0,data36,lya
900.3527538038504,2037.3857003488413,71,2,1,0,data36,lya
932.3948708419645,2056.1653767577995,73,1,1,0,data36,lya
940.4544551677047,2080.8330899049497,74,1,1,0,data36,lya
972.5120217238174,2098.671931743738,76,1,1,0,data36,lya
988.5450765370601,2114.4128404006337,77,2,1,0,data36,lya
1004.5917500513056,2135.275019312595,78,2,1,0,data36,lya
1021.351138112847,2513.5917823295113,79,2,1,0,data36,lya
1029.393136130274,2532.337310714333,80,1,1,0,data36,lya
1037.443570024856,2556.382094859434,81,1,1,0,data36,lya
1045.4779586445259,2572.5170163655307,82,1,1,0,data36,lya
1061.506735943594,2586.162205054692,83,2,1,0,data36,lya
1070.4804305951118,3071.3803716584457,84,1,1,0,data36,lya
1102.4942815117668,3071.3803716584457,86,1,0,1,data36,lya
1110.495312311517,3071.3803716584457,87,1,0,1,data36,lya
1118.5232426384653,3083.0354975218625,88,1,1,0,data36,lya
1126.5284640864336,3083.0354975218625,89,1,0,1,data36,lya
1134.5318849284388,3083.0354975218625,90,1,0,1,data36,lya
1142.5544181622358,3091.698586014301,91,1,1,0,data36,lya
1150.5579917202824,3091.698586014301,92,1,0,1,data36,lya
1159.5531790697862,3588.092419756587,93,1,1,0,data36,lya
1167.5964128682815,3609.2434765248086,94,1,1,0,data36,lya
1175.5994808556954,3609.2434765248086,95,1,0,1,data36,lya
1183.6016444871614,3609.2434765248086,96,1,0,1,data36,lya
1191.6048957763246,3609.2434765248086,97,1,0,1,data36,lya
1199.623219051947,3618.0523222690667,98,1,1,0,data36,lya
1207.6483609174636,3628.9290656308112,99,1,1,0,data36,lya
8.04089328486702,16.68199381893126,0,1,1,0,data37,baseline
16.07537677099819,31.935142873507093,1,1,1,0,data37,baseline
24.106731088113143,45.84785798898697,2,1,1,0,data37,baseline
32.13470621727056,58.471571246984595,3,1,1,0,data37,baseline
40.16314449921033,70.42470436756253,4,1,1,0,data37,baseline
48.188394251119774,81.35709888276241,5,1,1,0,data37,baseline
56.199628963362564,86.35709888276241,6,1,1,0,data37,baseline
64.23128502486142,100.01700712354805,7,1,1,0,data37,baseline
72.28005946575786,120.49865607125349,8,1,1,0,data37,baseline
80.30801032475817,133.8216009508993,9,1,1,0,data37,baseline
88.34586088987083,151.9971637054092,10,1,1,0,data37,baseline
96.36801332011758,161.5961593552068,11,1,1,0,data37,baseline
152.3998094660459,172.84235013986842,13,1,1,0,data37,baseline
168.42379033822283,182.71485079126762,14,2,1,0,data37,baseline
176.44389344598395,191.79965273459237,15,1,1,0,data37,baseline
184.4798075608894,209.04852292703603,16,1,1,0,data37,baseline
192.53442854302426,232.94314464646584,17,1,1,0,data37,baseline
200.56146613382612,244.60842777168327,18,1,1,0,data37,baseline
208.58039057323603,251.14933649043175,19,1,1,0,data37,baseline
224.62050487838846,269.43332314625167,20,2,1,0,data37,baseline
240.64196481594223,277.2538190493815,21,2,1,0,data37,baseline
248.67353449392382,286.3374909421094,22,1,1,0,data37,baseline
256.71198096541997,303.81246921306786,23,1,1,0,data37,baseline
272.74494619219786,317.98592114030004,24,2,1,0,data37,baseline
361.26659278935875,574.6223131294828,26,5,1,0,data37,baseline
417.32623235808506,599.0700514101158,28,1,1,0,data37,baseline
425.3530095456466,610.6910277390087,29,1,1,0,data37,baseline
433.3777193877681,621.1239650523967,30,1,1,0,data37,baseline
449.4036466126348,633.8487991824588,31,2,1,0,data37,baseline
457.4318701958777,646.7849911165083,32,1,1,0,data37,baseline
482.2365259810839,1047.7567118423663,33,3,1,0,data37,baseline
490.2520067996209,1052.7990229097093,34,1,1,0,data37,baseline
498.2864447050455,1069.9291522438793,35,1,1,0,data37,baseline
506.31388737108296,1082.2227250356796,36,1,1,0,data37,baseline
522.3543727150969,1101.1068400578076,37,2,1,0,data37,baseline
530.3848904880085,1115.8686215020225,38,1,1,0,data37,baseline
546.4227934129083,1133.4620937906113,39,2,1,0,data37,baseline
562.4516033225765,1146.5050847302023,40,2,1,0,data37,baseline
570.4876115627284,1163.6951977173107,41,1,1,0,data37,baseline
666.5160188881093,1174.999015560035,43,6,1,0,data37,baseline
674.5519220151856,1189.4630431842295,44,1,1,0,data37,baseline
682.5797952032859,1202.0319567554639,45,1,1,0,data37,baseline
690.6296667969962,1224.9968657267611,46,1,1,0,data37,baseline
706.6595663741796,1237.827157731711,47,2,1,0,data37,baseline
738.6831509489575,1249.1636967251918,48,4,1,0,data37,baseline
746.7117732507594,1261.272312155371,49,1,1,0,data37,baseline
754.7446666651734,1275.59372524378,50,1,1,0,data37,baseline
762.7723484299491,1286.6262001554169,51,1,1,0,data37,baseline
795.4785867742839,1637.5786255227467,52,4,1,0,data37,baseline
819.5170141330606,1653.3646347982321,53,3,1,0,data37,baseline
827.5485617227506,1667.7872677486134,54,1,1,0,data37,baseline
836.3157828208141,2048.649283919033,55,1,1,0,data37,baseline
860.3476581706664,2062.052508529959,56,3,1,0,data37,baseline
876.3819022353096,2076.029426002571,57,2,1,0,data37,baseline
884.4226066558897,2092.3847347462824,58,1,1,0,data37,baseline
892.4883033866496,2118.6087677763353,59,1,1,0,data37,baseline
908.5110835793354,2129.670758224541,60,2,1,0,data37,baseline
932.5678479559451,2154.288880285267,61,3,1,0,data37,baseline
1036.6060580789908,2167.5919488193763,64,1,1,0,data37,baseline
1085.3369777716025,2531.850067876184,65,6,1,0,data37,baseline
1093.376037284291,2550.345529785484,66,1,1,0,data37,baseline
1157.4116551584948,2562.9392891163666,68,2,1,0,data37,baseline
1165.4231852680211,2567.9392891163666,69,1,1,0,data37,baseline
1181.452704707592,2580.839051793229,70,2,1,0,data37,baseline
1189.4887871748654,2596.535072348013,71,1,1,0,data37,baseline
1197.519891934966,2611.544140403986,72,1,1,0,data37,baseline
1253.5755803695283,2636.2118535511363,74,1,1,0,data37,baseline
1333.6150851272134,2654.0506953899244,76,4,1,0,data37,baseline
1341.6483459351582,2669.7916040468203,77,1,1,0,data37,baseline
1365.6971994043372,2690.6537829587814,78,3,1,0,data37,baseline
1421.739442274887,2709.399311343603,80,1,1,0,data37,baseline
1429.790980708014,2733.444095488704,81,1,1,0,data37,baseline
1437.826182874918,2749.579016994801,82,1,1,0,data37,baseline
1445.8593935639833,2763.2242056839623,83,1,1,0,data37,baseline
1509.9051492830527,2783.9054172695587,85,2,1,0,data37,baseline
1613.9434087227878,2795.5605431329755,88,1,1,0,data37,baseline
1629.9676252559539,2806.220122005953,89,2,1,0,data37,baseline
1670.9075398797386,3274.538098891381,90,5,1,0,data37,baseline
1678.9269825349597,3283.2011873838196,91,1,1,0,data37,baseline
1686.960822108472,3298.7526852769865,92,1,1,0,data37,baseline
1719.9566723709956,3795.1465190192725,93,4,1,0,data37,baseline
1728.0112857210372,3816.297575787494,94,1,1,0,data37,baseline
1736.031162332034,3824.8414539765067,95,1,1,0,data37,baseline
1752.0770528004523,3847.6160673596896,96,2,1,0,data37,baseline
1792.100302388138,3857.710065683502,97,5,1,0,data37,baseline
1800.1209710841517,3866.51891142776,98,1,1,0,data37,baseline
1808.1440989555858,3877.3956547895045,99,1,1,0,data37,baseline
8.04089328486702,16.68199381893126,0,1,1,0,data37,lya
16.07537677099819,31.935142873507093,1,1,1,0,data37,lya
24.106731088113143,45.84785798898697,2,1,1,0,data37,lya
32.13470621727056,58.471571246984595,3,1,1,0,data37,lya
64.16448798487862,69.40396576218448,5,1,1,0,data37,lya
72.17572269712142,74.40396576218448,6,1,1,0,data37,lya
80.20737875862028,88.06387400297012,7,1,1,0,data37,lya
88.25615319951672,108.54552295067558,8,1,1,0,data37,lya
120.2953087338704,126.72108570518547,10,1,1,0,data37,lya
128.31746116411716,136.32008135498305,11,1,1,0,data37,lya
160.3492573100455,147.5662721396447,13,1,1,0,data37,lya
176.37323818222242,157.4387727910439,14,2,1,0,data37,lya
184.39334128998354,166.52357473436865,15,1,1,0,data37,lya
192.429255404889,183.7724449268123,16,1,1,0,data37,lya
200.48387638702386,207.66706664624212,17,1,1,0,data37,lya
208.5109139778257,219.33234977145955,18,1,1,0,data37,lya
216.52983841723562,225.87325849020803,19,1,1,0,data37,lya
232.56995272238805,244.15724514602792,20,2,1,0,data37,lya
240.59141265994182,251.97774104915777,21,1,1,0,data37,lya
248.62298233792342,261.0614129418857,22,1,1,0,data37,lya
256.66142880941953,278.53639121284414,23,1,1,0,data37,lya
272.6943940361974,292.7098431400763,24,2,1,0,data37,lya
304.70276784937994,292.7098431400763,26,1,0,1,data37,lya
313.65465125866285,767.1845698580026,27,1,1,0,data37,lya
321.7113568715421,791.6323081386356,28,1,1,0,data37,lya
329.73813405910363,803.2532844675286,29,1,1,0,data37,lya
337.7628439012251,813.6862217809165,30,1,1,0,data37,lya
361.78877112609183,826.4110559109787,31,3,1,0,data37,lya
377.8169947093347,839.3472478450282,32,2,1,0,data37,lya
402.6216504945409,1240.3189685708862,33,3,1,0,data37,lya
410.63713131307793,1245.3612796382292,34,1,1,0,data37,lya
426.6715692185025,1262.4914089723993,35,2,1,0,data37,lya
442.69901188453997,1274.7849817641995,36,2,1,0,data37,lya
450.73949722855406,1293.6690967863276,37,1,1,0,data37,lya
458.77001500146554,1308.4308782305425,38,1,1,0,data37,lya
466.80791792636523,1326.0243505191313,39,1,1,0,data37,lya
490.8367278360335,1339.0673414587222,40,3,1,0,data37,lya
514.8727360761853,1356.2574544458307,41,3,1,0,data37,lya
539.610269238924,1723.6242262241271,42,3,1,0,data37,lya
563.6358769451228,1734.9280440668515,43,3,1,0,data37,lya
571.6717800721991,1749.3920716910459,44,1,1,0,data37,lya
595.6996532602994,1761.9609852622802,45,3,1,0,data37,lya
627.7334946132505,1774.79127726723,47,1,1,0,data37,lya
659.7630284118434,1786.8998926974093,49,1,1,0,data37,lya
667.7959218262574,1801.2213057858182,50,1,1,0,data37,lya
675.8236035910331,1812.253780697455,51,1,1,0,data37,lya
707.834792424859,1812.253780697455,53,1,0,1,data37,lya
715.866340014549,1826.6764136478364,54,1,1,0,data37,lya
723.8718370802717,1826.6764136478364,55,1,0,1,data37,lya
731.903712430124,1840.0796382587625,56,1,1,0,data37,lya
739.9379564947671,1854.0565557313746,57,1,1,0,data37,lya
747.9786609153473,1870.4118644750858,58,1,1,0,data37,lya
756.0443576461072,1896.6358975051387,59,1,1,0,data37,lya
764.067137838793,1907.6978879533444,60,1,1,0,data37,lya
772.1239022154027,1932.3160100140708,61,1,1,0,data37,lya
780.146304591733,1941.398144174348,62,1,1,0,data37,lya
812.1802766067689,1954.7012127084572,64,1,1,0,data37,lya
844.2217395739556,1973.1966746177573,66,1,1,0,data37,lya
860.2609385758816,1991.1961577863124,67,2,1,0,data37,lya
868.2933564144964,2003.7899171171948,68,1,1,0,data37,lya
876.3048865240228,2008.7899171171948,69,1,1,0,data37,lya
884.3344059635936,2021.6896797940572,70,1,1,0,data37,lya
900.3704884308671,2037.3857003488413,71,2,1,0,data37,lya
932.4128584296693,2056.1653767577995,73,1,1,0,data37,lya
940.4648228422359,2080.8330899049497,74,1,1,0,data37,lya
972.5043275999211,2098.671931743738,76,1,1,0,data37,lya
988.5375884078658,2114.4128404006337,77,2,1,0,data37,lya
1004.5864418770448,2135.275019312595,78,2,1,0,data37,lya
1021.3463459815052,2513.5917823295113,79,2,1,0,data37,lya
1029.3853182736284,2532.337310714333,80,1,1,0,data37,lya
1037.4368567067554,2556.382094859434,81,1,1,0,data37,lya
1045.4720588736593,2572.5170163655307,82,1,1,0,data37,lya
1061.5052695627246,2586.162205054692,83,2,1,0,data37,lya
1070.4791770675802,3071.3803716584457,84,1,1,0,data37,lya
