num_nodes,strategy,run_seed,record_type,collected_value,success_nodes,fail_nodes,total_time,energy_consumed,skipped_nodes,collected_data_kb,time_to_collect,time
100,Baseline,76,milestone,,,,,,,20480.0,3321.2473066897883,
100,Baseline,76,milestone,,,,,,,25600.0,3563.527024840928,
100,Baseline,76,milestone,,,,,,,30720.0,3821.7819413532507,
100,Baseline,76,trajectory,,,,,,,0.0,,0.0
100,Baseline,76,trajectory,,,,,,,157.78116262412846,,8.323091622477413
100,Baseline,76,trajectory,,,,,,,329.07710727816027,,16.669660699807498
100,Baseline,76,trajectory,,,,,,,532.394510410857,,25.079824392956883
100,Baseline,76,trajectory,,,,,,,696.1072483091201,,33.409977571394826
100,Baseline,76,trajectory,,,,,,,830.2480404757299,,41.68279117142666
100,Baseline,76,trajectory,,,,,,,1093.3289269339314,,130.2123379072221
100,Baseline,76,trajectory,,,,,,,1225.2042264895013,,138.47732321857603
100,Baseline,76,trajectory,,,,,,,1370.1595656828665,,146.77157014198005
100,Baseline,76,trajectory,,,,,,,1463.5016141230415,,154.96606538186143
100,Baseline,76,trajectory,,,,,,,1599.2934057697332,,163.23895393439582
100,Baseline,76,trajectory,,,,,,,1665.495982404722,,171.37285852726947
100,Baseline,76,trajectory,,,,,,,1881.3282796652725,,315.80747756073777
100,Baseline,76,trajectory,,,,,,,1934.9448091625181,,483.9196635101394
100,Baseline,76,trajectory,,,,,,,2131.253456689178,,492.31663167914456
100,Baseline,76,trajectory,,,,,,,2355.8326973720214,,500.7700260313844
100,Baseline,76,trajectory,,,,,,,2470.8042656569282,,509.0019026718287
100,Baseline,76,trajectory,,,,,,,2634.8947674243964,,533.3315000498842
100,Baseline,76,trajectory,,,,,,,7043.336364290923,,822.1552149823132
100,Baseline,76,trajectory,,,,,,,7240.475646449646,,830.5532005711821
100,Baseline,76,trajectory,,,,,,,7359.932978264273,,838.7979578567837
100,Baseline,76,trajectory,,,,,,,7485.392010292168,,847.0524222526802
100,Baseline,76,trajectory,,,,,,,7535.392010292168,,871.1582411984277
100,Baseline,76,trajectory,,,,,,,7611.779297571563,,887.3244181071826
100,Baseline,76,trajectory,,,,,,,7661.779297571563,,895.4279146221369
100,Baseline,76,trajectory,,,,,,,7741.277909348771,,903.5915301686147
100,Baseline,76,trajectory,,,,,,,12856.092926902606,,1017.8262166143517
100,Baseline,76,trajectory,,,,,,,13007.462703228364,,1034.1322735695562
100,Baseline,76,trajectory,,,,,,,13155.9240940343,,1042.432130307015
100,Baseline,76,trajectory,,,,,,,13287.39300362237,,1154.702878262509
100,Baseline,76,trajectory,,,,,,,13430.865839202976,,1162.9933591685742
100,Baseline,76,trajectory,,,,,,,13633.25725930556,,1179.401985976274
100,Baseline,76,trajectory,,,,,,,13831.9529687474,,1435.7998549517642
100,Baseline,76,trajectory,,,,,,,13917.021062732783,,1443.9723423391097
100,Baseline,76,trajectory,,,,,,,14002.59107148068,,1484.14619470036
100,Baseline,76,trajectory,,,,,,,14072.048325657437,,1492.2905054051157
100,Baseline,76,trajectory,,,,,,,14244.840267611822,,1500.6362669357807
100,Baseline,76,trajectory,,,,,,,14390.374971145722,,1668.9301918633025
100,Baseline,76,trajectory,,,,,,,14628.596172549442,,1677.4093513800797
100,Baseline,76,trajectory,,,,,,,14708.604491391718,,1757.5703622277872
100,Baseline,76,trajectory,,,,,,,14893.865129818025,,1773.9435994849623
100,Baseline,76,trajectory,,,,,,,15017.719095791246,,2102.194031344698
100,Baseline,76,trajectory,,,,,,,15170.234441968869,,2110.500690051231
100,Baseline,76,trajectory,,,,,,,15346.371954738865,,2150.855764695953
100,Baseline,76,trajectory,,,,,,,15465.257412470713,,2159.09653568193
100,Baseline,76,trajectory,,,,,,,15605.105942025211,,2167.383207812867
100,Baseline,76,trajectory,,,,,,,15815.05278834504,,2175.8058368664647
100,Baseline,76,trajectory,,,,,,,15923.795990593417,,2184.027265046729
100,Baseline,76,trajectory,,,,,,,16038.159719583133,,2288.260231497882
100,Baseline,76,trajectory,,,,,,,16166.226028347273,,2296.5172756122015
100,Baseline,76,trajectory,,,,,,,16330.621481300328,,2304.8504715890494
100,Baseline,76,trajectory,,,,,,,16514.852285590816,,2321.2231837858676
100,Baseline,76,trajectory,,,,,,,16667.981597595754,,2329.53505922483
100,Baseline,76,trajectory,,,,,,,16868.049373419315,,2345.9395282700775
100,Baseline,76,trajectory,,,,,,,16935.823904944482,,2354.0819326733535
100,Baseline,76,trajectory,,,,,,,17076.392396522868,,2386.3657719802995
100,Baseline,76,trajectory,,,,,,,17296.848969667048,,2434.812182192311
100,Baseline,76,trajectory,,,,,,,17414.109914174634,,2443.051772981956
100,Baseline,76,trajectory,,,,,,,17523.841054503137,,2491.277525492311
100,Baseline,76,trajectory,,,,,,,17704.46116770759,,2499.6467595218123
100,Baseline,76,trajectory,,,,,,,17754.46116770759,,2579.760008186512
100,Baseline,76,trajectory,,,,,,,17967.455687222187,,2588.1866534373303
100,Baseline,76,trajectory,,,,,,,18146.42108208637,,2596.552112359547
100,Baseline,76,trajectory,,,,,,,18234.629044546193,,2876.7327663924766
100,Baseline,76,trajectory,,,,,,,18358.59668606541,,3060.984067588501
100,Baseline,76,trajectory,,,,,,,18596.789152615704,,3069.464452486583
100,Baseline,76,trajectory,,,,,,,18708.168093553148,,3093.689613822956
100,Baseline,76,trajectory,,,,,,,18836.774436006912,,3101.9488950967334
100,Baseline,76,trajectory,,,,,,,19016.18355074171,,3126.3109133617922
100,Baseline,76,trajectory,,,,,,,19139.017464752873,,3158.5638115097677
100,Baseline,76,trajectory,,,,,,,23632.125625121083,,3327.5515579400303
100,Baseline,76,trajectory,,,,,,,23814.207910769677,,3335.9194424255447
100,Baseline,76,trajectory,,,,,,,23888.98296556922,,3344.073682961308
100,Baseline,76,trajectory,,,,,,,23995.45509264263,,3352.2877138394433
100,Baseline,76,trajectory,,,,,,,24205.970349926374,,3376.7124683760067
100,Baseline,76,trajectory,,,,,,,24431.32670510366,,3385.1658100726336
100,Baseline,76,trajectory,,,,,,,24568.028706835797,,3457.4412687721656
100,Baseline,76,trajectory,,,,,,,24691.337778598616,,3465.6896592936314
100,Baseline,76,trajectory,,,,,,,24819.7431537689,,3473.948249034603
100,Baseline,76,trajectory,,,,,,,24975.752123015573,,3482.2673960844513
100,Baseline,76,trajectory,,,,,,,25168.387719398113,,3530.655937855643
100,Baseline,76,trajectory,,,,,,,25398.212709068524,,3547.117069070337
100,Baseline,76,trajectory,,,,,,,25548.82546979002,,3555.4217434566167
100,Baseline,76,trajectory,,,,,,,25647.426079534205,,3563.6218769999964
100,Baseline,76,trajectory,,,,,,,25746.278830055773,,3571.8255028127264
100,Baseline,76,trajectory,,,,,,,30197.2439500595,,3612.730904224382
100,Baseline,76,trajectory,,,,,,,30312.588054752534,,3740.962514558018
100,Baseline,76,trajectory,,,,,,,32976.58753705761,,3826.295116427366
100,Baseline,76,trajectory,,,,,,,33131.56620051645,,3834.610087540999
100,Baseline,76,trajectory,,,,,,,33269.926159628325,,3842.8921399557776
100,Baseline,76,trajectory,,,,,,,33420.95497770603,,3851.197094967353
100,Baseline,76,trajectory,,,,,,,33470.95497770603,,3859.300373637367
100,Baseline,76,trajectory,,,,,,,33606.36345004992,,3867.5733070602914
100,Baseline,76,trajectory,,,,,,,33773.36661798699,,3955.9100499738915
100,Baseline,76,trajectory,,,,,,,33925.67799385165,,3964.21773532066
100,Baseline,76,trajectory,,,,,,,34023.98252369504,,3972.4266556168513
100,Baseline,76,trajectory,,,,,,,34195.03258122416,,3988.7715445865283
100,Baseline,76,trajectory,,,,,,,34315.962563397734,,3997.013745792527
100,Baseline,76,trajectory,,,,,,,34479.19200201587,,4021.3432662608016
100,Baseline,76,trajectory,,,,,,,34680.90041546132,,4133.749734092217
100,Baseline,76,trajectory,,,,,,,34848.15776348194,,4142.085623172969
100,LyapunovV5,76,final_stats,87.0,63.0,37.0,1058.951209471334,635.91575638721,28.0,,,
100,LyapunovV5,76,milestone,,,,,,,10240.0,892.8164163242634,
100,LyapunovV5,76,trajectory,,,,,,,0.0,,0.0
100,LyapunovV5,76,trajectory,,,,,,,157.78116262412846,,16.323091622477413
100,LyapunovV5,76,trajectory,,,,,,,329.07710727816027,,32.669660699807494
100,LyapunovV5,76,trajectory,,,,,,,532.394510410857,,41.07982439295688
100,LyapunovV5,76,trajectory,,,,,,,696.1072483091201,,49.40997757139482
100,LyapunovV5,76,trajectory,,,,,,,830.2480404757299,,57.68279117142666
100,LyapunovV5,76,trajectory,,,,,,,962.1233400312998,,89.95116144565962
100,LyapunovV5,76,trajectory,,,,,,,1107.0786792246652,,98.24540836906365
100,LyapunovV5,76,trajectory,,,,,,,1200.4207276648401,,106.43990360894503
100,LyapunovV5,76,trajectory,,,,,,,1336.2125193115319,,114.71279216147943
100,LyapunovV5,76,trajectory,,,,,,,1402.4150959465208,,122.84669675435305
100,LyapunovV5,76,trajectory,,,,,,,1456.0316254437664,,154.96183714270182
100,LyapunovV5,76,trajectory,,,,,,,1652.3402729704264,,171.35880531170702
100,LyapunovV5,76,trajectory,,,,,,,1876.9195136532699,,179.81219966394684
100,LyapunovV5,76,trajectory,,,,,,,1991.8910819381767,,196.0440763043911
100,LyapunovV5,76,trajectory,,,,,,,2155.981583705645,,220.37367368244662
100,LyapunovV5,76,trajectory,,,,,,,2281.440615733541,,268.64451946356303
100,LyapunovV5,76,trajectory,,,,,,,2357.827903012936,,284.8165153180655
100,LyapunovV5,76,trajectory,,,,,,,2407.827903012936,,292.92001183301977
100,LyapunovV5,76,trajectory,,,,,,,2487.326514790144,,301.0836273794976
100,LyapunovV5,76,trajectory,,,,,,,2630.7993503707494,,357.3932261909102
100,LyapunovV5,76,trajectory,,,,,,,2715.8674443561326,,381.570035102357
100,LyapunovV5,76,trajectory,,,,,,,2801.437453104029,,389.7438874636073
100,LyapunovV5,76,trajectory,,,,,,,2870.8947072807864,,397.88819816836315
100,LyapunovV5,76,trajectory,,,,,,,3043.686649235171,,406.23395969902816
100,LyapunovV5,76,trajectory,,,,,,,3189.221352769072,,422.52788462654985
100,LyapunovV5,76,trajectory,,,,,,,3427.4425541727924,,431.0070441433271
100,LyapunovV5,76,trajectory,,,,,,,3579.957900350415,,479.3201369679946
100,LyapunovV5,76,trajectory,,,,,,,3756.0954131204107,,487.67521161271674
100,LyapunovV5,76,trajectory,,,,,,,3874.9808708522605,,495.91598259869374
100,LyapunovV5,76,trajectory,,,,,,,4014.829400406758,,504.20265472963064
100,LyapunovV5,76,trajectory,,,,,,,4224.776246726587,,512.6252837832282
100,LyapunovV5,76,trajectory,,,,,,,4333.519448974963,,528.8467119634926
100,LyapunovV5,76,trajectory,,,,,,,4447.883177964679,,545.0796784146455
100,LyapunovV5,76,trajectory,,,,,,,4575.94948672882,,553.3367225289647
100,LyapunovV5,76,trajectory,,,,,,,4729.078798733759,,593.6572536271058
100,LyapunovV5,76,trajectory,,,,,,,4929.14657455732,,602.0617226723531
100,LyapunovV5,76,trajectory,,,,,,,4996.921106082487,,610.2041270756291
100,LyapunovV5,76,trajectory,,,,,,,5114.182050590072,,650.4519172547866
100,LyapunovV5,76,trajectory,,,,,,,5327.176570104667,,682.9060952030957
100,LyapunovV5,76,trajectory,,,,,,,5506.141964968848,,691.2715541253124
100,LyapunovV5,76,trajectory,,,,,,,5744.334431519138,,715.7595430443903
100,LyapunovV5,76,trajectory,,,,,,,5872.9407739729,,732.0212277726658
100,LyapunovV5,76,trajectory,,,,,,,6055.023059621493,,764.4010727232485
100,LyapunovV5,76,trajectory,,,,,,,6129.798114421036,,772.5553132590115
100,LyapunovV5,76,trajectory,,,,,,,6236.270241494446,,780.7693441371468
100,LyapunovV5,76,trajectory,,,,,,,6446.785498778188,,789.1940986737102
100,LyapunovV5,76,trajectory,,,,,,,6672.141853955475,,797.647440370337
100,LyapunovV5,76,trajectory,,,,,,,6795.450925718294,,813.8978855878703
100,LyapunovV5,76,trajectory,,,,,,,6923.856300888578,,822.1564753288418
100,LyapunovV5,76,trajectory,,,,,,,7079.86527013525,,830.4756223786902
100,LyapunovV5,76,trajectory,,,,,,,7272.500866517792,,838.864164149882
100,LyapunovV5,76,trajectory,,,,,,,7502.325856188202,,847.3252953645763
100,LyapunovV5,76,trajectory,,,,,,,7652.938616909696,,855.629969750856
100,LyapunovV5,76,trajectory,,,,,,,7751.539226653882,,863.830103294236
100,LyapunovV5,76,trajectory,,,,,,,7850.391977175448,,872.0337291069662
100,LyapunovV5,76,trajectory,,,,,,,12301.357097179174,,896.9391305186217
100,LyapunovV5,76,trajectory,,,,,,,12439.71705629105,,945.2317217491037
100,LyapunovV5,76,trajectory,,,,,,,12575.125528634935,,969.5108312174618
100,LyapunovV5,76,trajectory,,,,,,,12727.436904499595,,985.821253141956
100,LyapunovV5,76,trajectory,,,,,,,12825.74143434299,,994.0301734381479
100,LyapunovV5,76,trajectory,,,,,,,12996.791491872109,,1010.375062407825
100,LyapunovV5,76,trajectory,,,,,,,13117.721474045682,,1018.617263613824
100,LyapunovV5,76,trajectory,,,,,,,13280.950912663819,,1026.9467840820985
100,Baseline,77,final_stats,140.0,100.0,0.0,3736.7960473425587,2242.5909187374123,0.0,,,
100,Baseline,77,milestone,,,,,,,10240.0,1924.6540343238821,
100,Baseline,77,milestone,,,,,,,15360.0,2542.941050591086,
100,Baseline,77,milestone,,,,,,,20480.0,2593.200448858268,
100,Baseline,77,milestone,,,,,,,25600.0,3027.4681354286295,
100,Baseline,77,milestone,,,,,,,30720.0,3637.780321443374,
100,Baseline,77,trajectory,,,,,,,0.0,,0.0
100,Baseline,77,trajectory,,,,,,,132.3306477970571,,16.27064841582424
100,Baseline,77,trajectory,,,,,,,229.86785699158625,,24.466819511686396
100,Baseline,77,trajectory,,,,,,,344.8553961268821,,32.70139636878533
100,Baseline,77,trajectory,,,,,,,530.0011920677518,,57.07639361806137
100,Baseline,77,trajectory,,,,,,,660.7476001533834,,65.3442022895122
100,Baseline,77,trajectory,,,,,,,733.3985792199957,,73.49042581745016
100,Baseline,77,trajectory,,,,,,,920.5960398365552,,81.86720351984245
100,Baseline,77,trajectory,,,,,,,1076.3700115173842,,90.17971230057069
100,Baseline,77,trajectory,,,,,,,1156.4491470867683,,130.34488854466923
100,Baseline,77,trajectory,,,,,,,1226.2708183344193,,146.4888668550586
100,Baseline,77,trajectory,,,,,,,1360.5932577283984,,162.75848506536255
100,Baseline,77,trajectory,,,,,,,1482.3300192947718,,267.0041256627378
100,Baseline,77,trajectory,,,,,,,1613.560425876926,,283.2737234573011
100,Baseline,77,trajectory,,,,,,,4846.475793832676,,401.741824020092
100,Baseline,77,trajectory,,,,,,,5000.535709419253,,410.052688283844
100,Baseline,77,trajectory,,,,,,,5085.297062786559,,418.22463480713935
100,Baseline,77,trajectory,,,,,,,5244.33597842948,,426.5506784995921
100,Baseline,77,trajectory,,,,,,,5417.92343174512,,634.898398130562
100,Baseline,77,trajectory,,,,,,,5641.875185869188,,643.3473654290174
100,Baseline,77,trajectory,,,,,,,5781.549904487789,,667.6357841241345
100,Baseline,77,trajectory,,,,,,,5996.794456160872,,828.0691016784352
100,Baseline,77,trajectory,,,,,,,6108.659477974116,,844.29448021478
100,Baseline,77,trajectory,,,,,,,6171.163033624643,,852.4325060619907
100,Baseline,77,trajectory,,,,,,,6357.220238195347,,868.8103536134415
100,Baseline,77,trajectory,,,,,,,6451.020025627658,,877.0004883249203
100,Baseline,77,trajectory,,,,,,,6643.456216319299,,885.3888984256007
100,Baseline,77,trajectory,,,,,,,6744.664418551685,,1005.5983527877154
100,Baseline,77,trajectory,,,,,,,6924.413454078569,,1077.9600743515919
100,Baseline,77,trajectory,,,,,,,7104.603483621668,,1310.322656557118
100,Baseline,77,trajectory,,,,,,,7265.909273953945,,1318.6503950593124
100,Baseline,77,trajectory,,,,,,,7395.567281168367,,1518.9125256254483
100,Baseline,77,trajectory,,,,,,,7476.096759626254,,1527.079450354904
100,Baseline,77,trajectory,,,,,,,7645.6793039531485,,1535.4192401223734
100,Baseline,77,trajectory,,,,,,,7770.405178273375,,1543.6727556575845
100,Baseline,77,trajectory,,,,,,,7905.268529557632,,1567.9458618674025
100,Baseline,77,trajectory,,,,,,,8090.5979973448275,,1584.3198993104875
100,Baseline,77,trajectory,,,,,,,8140.5979973448275,,1608.4239588229277
100,Baseline,77,trajectory,,,,,,,8266.064726305045,,1696.6777199952405
100,Baseline,77,trajectory,,,,,,,8438.95883905873,,1721.0287927856875
100,Baseline,77,trajectory,,,,,,,8609.622374959568,,1737.3707968065605
100,Baseline,77,trajectory,,,,,,,8686.59037234737,,1745.52595527993
100,Baseline,77,trajectory,,,,,,,8880.542189198037,,1753.9147287000565
100,Baseline,77,trajectory,,,,,,,9021.183397023651,,1818.1999881878796
100,Baseline,77,trajectory,,,,,,,9274.300506994094,,1826.7065733406416
100,Baseline,77,trajectory,,,,,,,9461.90541163616,,1835.0866929684325
100,Baseline,77,trajectory,,,,,,,9658.35912879937,,1843.4806970779205
100,Baseline,77,trajectory,,,,,,,9839.739591658876,,1883.844300143665
100,Baseline,77,trajectory,,,,,,,9900.993851527857,,1891.9687000221084
100,Baseline,77,trajectory,,,,,,,10067.021187098702,,1900.3047720007216
100,Baseline,77,trajectory,,,,,,,10220.51147172072,,1908.6125814618765
100,Baseline,77,trajectory,,,,,,,10274.474573776253,,1924.7229834714346
100,Baseline,77,trajectory,,,,,,,10381.929763356058,,1932.940033541264
100,Baseline,77,trajectory,,,,,,,10508.89809263394,,2005.1941249315312
100,Baseline,77,trajectory,,,,,,,13525.197443830879,,2027.2306636892324
100,Baseline,77,trajectory,,,,,,,13629.436009018013,,2035.4403498914182
100,Baseline,77,trajectory,,,,,,,13751.679535117897,,2043.687353012199
100,Baseline,77,trajectory,,,,,,,13837.277272466537,,2155.8599019790695
100,Baseline,77,trajectory,,,,,,,14074.586860792488,,2164.3349076995673
100,Baseline,77,trajectory,,,,,,,14182.907476471024,,2172.5550700590693
100,Baseline,77,trajectory,,,,,,,14293.75748054756,,2212.780388093989
100,Baseline,77,trajectory,,,,,,,14424.371056275511,,2221.045819880226
100,Baseline,77,trajectory,,,,,,,14547.331859882835,,2229.2949984346965
100,Baseline,77,trajectory,,,,,,,14604.807632398604,,2245.413346830006
100,Baseline,77,trajectory,,,,,,,14738.507258494492,,2293.682532750699
100,Baseline,77,trajectory,,,,,,,14793.582186792879,,2421.7969624634093
100,Baseline,77,trajectory,,,,,,,14935.486777734868,,2470.08643059285
100,Baseline,77,trajectory,,,,,,,19726.87255490842,,2551.674795700903
100,Baseline,77,trajectory,,,,,,,19899.062362030745,,2560.0206707032075
100,Baseline,77,trajectory,,,,,,,20056.493174692645,,2568.3394461208422
100,Baseline,77,trajectory,,,,,,,20266.707415485354,,2576.761371578463
100,Baseline,77,trajectory,,,,,,,20379.661161320422,,2584.995397962523
100,Baseline,77,trajectory,,,,,,,20503.734183094155,,2593.247917224456
100,Baseline,77,trajectory,,,,,,,20750.51212432518,,2681.7468539450933
100,Baseline,77,trajectory,,,,,,,21008.75270941393,,2690.2689370036314
100,Baseline,77,trajectory,,,,,,,21172.367753216004,,2714.5990318937156
100,Baseline,77,trajectory,,,,,,,21320.281682205314,,2722.899572820266
100,Baseline,77,trajectory,,,,,,,26880.013628514243,,3030.028162685658
100,Baseline,77,trajectory,,,,,,,26982.859652947893,,3038.2397611784913
100,Baseline,77,trajectory,,,,,,,27091.041772402405,,3086.465675535787
100,Baseline,77,trajectory,,,,,,,27201.043321429126,,3094.6878008128015
100,Baseline,77,trajectory,,,,,,,27324.96539566494,,3102.938199126946
100,Baseline,77,trajectory,,,,,,,27453.09302714275,,3111.199325898812
100,Baseline,77,trajectory,,,,,,,27585.57432669814,,3119.4663254844822
100,Baseline,77,trajectory,,,,,,,27764.22473963813,,3127.8244073731926
100,Baseline,77,trajectory,,,,,,,27876.056331095133,,3144.055111555918
100,Baseline,77,trajectory,,,,,,,27955.376927602654,,3160.2143324615968
100,Baseline,77,trajectory,,,,,,,28125.47397067614,,3168.563236095504
100,Baseline,77,trajectory,,,,,,,28262.734208163558,,3176.8411282830352
100,Baseline,77,trajectory,,,,,,,28430.142334576412,,3185.177266779655
100,Baseline,77,trajectory,,,,,,,28522.363929005187,,3201.3695178753464
100,Baseline,77,trajectory,,,,,,,28595.869234130707,,3265.5208761360695
100,Baseline,77,trajectory,,,,,,,28694.971542242798,,3281.72341659241
100,Baseline,77,trajectory,,,,,,,31194.971542242798,,3638.7302645278596
100,Baseline,77,trajectory,,,,,,,31302.616916611798,,3670.9493396371627
100,Baseline,77,trajectory,,,,,,,31432.46718668791,,3679.2113654362047
100,Baseline,77,trajectory,,,,,,,31617.457491990615,,3687.5869442906296
100,Baseline,77,trajectory,,,,,,,31726.618279407347,,3703.8110773111785
100,Baseline,77,trajectory,,,,,,,31848.184009006793,,3712.0567182346476
100,Baseline,77,trajectory,,,,,,,32012.558838986934,,3720.389679193026
100,Baseline,77,trajectory,,,,,,,32214.70569560733,,3736.7960473425587
100,LyapunovV5,77,final_stats,100.0,64.0,36.0,1073.7748520611758,644.7782015685865,23.0,,,
100,LyapunovV5,77,trajectory,,,,,,,0.0,,0.0
100,LyapunovV5,77,trajectory,,,,,,,132.3306477970571,,8.270648415824242
100,LyapunovV5,77,trajectory,,,,,,,229.86785699158625,,16.4668195116864
100,LyapunovV5,77,trajectory,,,,,,,344.8553961268821,,24.701396368785336
100,LyapunovV5,77,trajectory,,,,,,,475.6018042125136,,56.97391069763047
100,LyapunovV5,77,trajectory,,,,,,,548.252783279126,,65.12013422556844
100,LyapunovV5,77,trajectory,,,,,,,735.4502438956855,,89.49691192796072
100,LyapunovV5,77,trajectory,,,,,,,891.2242155765144,,97.80942070868896
100,LyapunovV5,77,trajectory,,,,,,,971.3033511458987,,121.97459695278751
100,LyapunovV5,77,trajectory,,,,,,,1041.1250223935497,,130.11857526317687
100,LyapunovV5,77,trajectory,,,,,,,1172.355428975704,,170.39131346349865
100,LyapunovV5,77,trajectory,,,,,,,1326.4153445622817,,186.70444755413007
100,LyapunovV5,77,trajectory,,,,,,,1411.1766979295878,,194.8763940774254
100,LyapunovV5,77,trajectory,,,,,,,1570.215613572509,,203.20243776987812
100,LyapunovV5,77,trajectory,,,,,,,1794.1673676965765,,235.65194979267204
100,LyapunovV5,77,trajectory,,,,,,,1933.8420863151778,,243.9403684877892
100,LyapunovV5,77,trajectory,,,,,,,2045.7071081284216,,276.1685754750886
100,LyapunovV5,77,trajectory,,,,,,,2108.2106637789475,,284.3066013222992
100,LyapunovV5,77,trajectory,,,,,,,2294.267868349652,,292.68444887375
100,LyapunovV5,77,trajectory,,,,,,,2388.0676557819625,,308.8745835852288
100,LyapunovV5,77,trajectory,,,,,,,2580.503846473604,,317.2629936859091
100,LyapunovV5,77,trajectory,,,,,,,2741.809636805881,,365.60219578501597
100,LyapunovV5,77,trajectory,,,,,,,2871.4676440203034,,373.86432635115204
100,LyapunovV5,77,trajectory,,,,,,,2951.9971224781907,,382.03125108060794
100,LyapunovV5,77,trajectory,,,,,,,3121.579666805085,,390.3710408480772
100,LyapunovV5,77,trajectory,,,,,,,3246.3055411253117,,398.6245563832884
100,LyapunovV5,77,trajectory,,,,,,,3381.168892409569,,406.8976625931065
100,LyapunovV5,77,trajectory,,,,,,,3566.4983601967647,,415.2717000361916
100,LyapunovV5,77,trajectory,,,,,,,3616.4983601967647,,423.37575954863183
100,LyapunovV5,77,trajectory,,,,,,,3693.4663575845652,,471.5397072504045
100,LyapunovV5,77,trajectory,,,,,,,3887.4181744352336,,479.92848067053075
100,LyapunovV5,77,trajectory,,,,,,,4083.8718915984423,,528.3317226035185
100,LyapunovV5,77,trajectory,,,,,,,4265.252354457949,,536.6953256692631
100,LyapunovV5,77,trajectory,,,,,,,4431.279690028794,,553.0332890065819
100,LyapunovV5,77,trajectory,,,,,,,4584.7699746508115,,561.3410984677369
100,LyapunovV5,77,trajectory,,,,,,,4638.733076706345,,569.4515004772952
100,LyapunovV5,77,trajectory,,,,,,,4746.18826628615,,577.6685505471246
100,LyapunovV5,77,trajectory,,,,,,,4983.4978546121,,642.1527296872069
100,LyapunovV5,77,trajectory,,,,,,,5091.8184702906365,,650.3728920467088
100,LyapunovV5,77,trajectory,,,,,,,5222.432046018588,,682.6419418597122
100,LyapunovV5,77,trajectory,,,,,,,5345.392849625912,,690.8911204141824
100,LyapunovV5,77,trajectory,,,,,,,5402.868622141681,,699.0094688094922
100,LyapunovV5,77,trajectory,,,,,,,5560.299434803583,,763.3470586410645
100,LyapunovV5,77,trajectory,,,,,,,5770.513675596293,,771.7689840986851
100,LyapunovV5,77,trajectory,,,,,,,5883.467421431359,,780.0030104827454
100,LyapunovV5,77,trajectory,,,,,,,6007.540443205094,,788.2555297446786
100,LyapunovV5,77,trajectory,,,,,,,6265.7810282938435,,804.7829936413912
100,LyapunovV5,77,trajectory,,,,,,,6375.782577320564,,853.0372793245846
100,LyapunovV5,77,trajectory,,,,,,,6499.70465155638,,861.2876776387292
100,LyapunovV5,77,trajectory,,,,,,,6627.832283034187,,869.5488044105948
100,LyapunovV5,77,trajectory,,,,,,,6760.313582589577,,877.8158039962653
100,LyapunovV5,77,trajectory,,,,,,,6938.963995529566,,886.1738858849757
100,LyapunovV5,77,trajectory,,,,,,,7018.284592037088,,918.3401477904656
100,LyapunovV5,77,trajectory,,,,,,,7188.381635110574,,926.6890514243731
100,LyapunovV5,77,trajectory,,,,,,,7325.641872597994,,934.9669436119043
100,LyapunovV5,77,trajectory,,,,,,,7493.049999010847,,943.3030821085237
100,LyapunovV5,77,trajectory,,,,,,,7585.271593439622,,951.4953332042151
100,LyapunovV5,77,trajectory,,,,,,,7684.373901551713,,983.7022213110272
100,LyapunovV5,77,trajectory,,,,,,,7792.019275920714,,1015.9281443557796
100,LyapunovV5,77,trajectory,,,,,,,7921.869545996828,,1032.1901701548218
100,LyapunovV5,77,trajectory,,,,,,,8106.859851299531,,1040.5657490092467
100,LyapunovV5,77,trajectory,,,,,,,8216.020638716263,,1048.7898820297953
100,LyapunovV5,77,trajectory,,,,,,,8337.586368315708,,1057.035522953264
100,LyapunovV5,77,trajectory,,,,,,,8501.961198295849,,1065.368483911643
100,LyapunovV5,77,trajectory,,,,,,,8704.108054916243,,1073.7748520611758
100,Baseline,78,final_stats,139.0,99.0,1.0,4994.629383522568,2997.2909204454368,0.0,,,
100,Baseline,78,milestone,,,,,,,10240.0,1636.6119453010378,
100,Baseline,78,milestone,,,,,,,15360.0,3142.905347434137,
100,Baseline,78,milestone,,,,,,,20480.0,3705.1637315652097,
100,Baseline,78,milestone,,,,,,,25600.0,4179.488268335616,
100,Baseline,78,milestone,,,,,,,30720.0,4909.800350216632,
100,Baseline,78,trajectory,,,,,,,0.0,,0.0
100,Baseline,78,trajectory,,,,,,,215.69857951046203,,16.437384279251052
100,Baseline,78,trajectory,,,,,,,335.090841334709,,24.677265480372643
100,Baseline,78,trajectory,,,,,,,493.8113089330034,,32.99930819439758
100,Baseline,78,trajectory,,,,,,,599.7195308573266,,353.21583029564056
100,Baseline,78,trajectory,,,,,,,656.4424363806745,,361.3355919619668
100,Baseline,78,trajectory,,,,,,,776.7198939146357,,369.5770684468395
100,Baseline,78,trajectory,,,,,,,964.8203331239811,,377.95565210641735
100,Baseline,78,trajectory,,,,,,,1162.8283079984706,,386.3526288935329
100,Baseline,78,trajectory,,,,,,,1330.5073450216287,,546.6930049405389
100,Baseline,78,trajectory,,,,,,,1462.0957350492354,,618.9605166884882
100,Baseline,78,trajectory,,,,,,,1623.575621352684,,635.284449792611
100,Baseline,78,trajectory,,,,,,,1782.7096943859185,,643.6048850129199
100,Baseline,78,trajectory,,,,,,,1911.082438637001,,675.8687674828211
