Success_Nodes,Fail_Nodes,Skipped_Nodes,Data_Collected_KB,Total_Time,Total_Energy,Total_Flight_Distance,Total_Comm_Latency,Attempts,Retry_Sum,Total_Waypoints,Success_Rate,Avg_Comm_Latency,Eff_Data_Per_Time,Eff_Data_Per_Energy,Avg_Retry_Per_Node,Strategy,LYA_V,Node_File,Num_Nodes
42,8,3,1743.547369877699,1093.7534187776946,1312.717161763585,5.32648075878302,1093.4870947397553,109,59,50,0.84,10.03199169486014,1.5940954697322642,1.328197284733682,0.5412844036697247,lya_V1.0,1.0,data1008,50
34,16,11,866.4117890064306,971.9991476159522,1166.6120363694938,5.32648075878302,971.732823578013,97,47,50,0.68,10.017864160598073,0.8913709349761278,0.7426734526953032,0.4845360824742268,lya_V2.0,2.0,data1008,50
39,11,3,1749.7048442653488,1023.7657337264702,1228.7319397021154,5.32648075878302,1023.4994096885309,102,52,50,0.78,10.034307938122852,1.7090871345112193,1.4239923190159232,0.5098039215686274,lya_V3.0,3.0,data1008,50
40,10,2,1851.3908692277787,943.969105776395,1132.9759861620253,5.32648075878302,943.7027817384559,94,44,50,0.8,10.039391295089956,1.9612833279168052,1.6340954193560586,0.46808510638297873,lya_V4.0,4.0,data1008,50
46,4,0,2607.546090292628,2485.4948022984936,2982.817530852521,5.594202358189806,2485.2150921805855,248,198,50,0.92,10.021028597502362,1.0491054287787147,0.8741889382510647,0.7983870967741935,baseline,,data1009,50
38,12,8,1291.6778796321544,952.8630658771741,1143.6594471469361,5.594202358189806,952.5833557592646,95,45,50,0.76,10.027193218518574,1.355575555279896,1.1294252697815568,0.47368421052631576,lya_V0.5,0.5,data1009,50
38,12,6,859.1065834566051,961.9979232848228,1154.621276036115,5.594202358189806,961.7182131669132,96,46,50,0.76,10.017898053822012,0.8930441144021531,0.7440592004384071,0.4791666666666667,lya_V1.0,1.0,data1009,50
40,10,3,2282.41001736627,974.8445301526419,1170.0372042774982,5.594202358189806,974.5648200347325,97,47,50,0.8,10.047060000358067,2.3413066871379873,1.950715762731379,0.4845360824742268,lya_V2.0,2.0,data1009,50
37,13,8,832.0748358668843,901.9438597896435,1082.5563998418997,5.594202358189806,901.6641496717339,90,40,50,0.74,10.018490551908155,0.9225350633918008,0.7686203102105381,0.4444444444444444,lya_V3.0,3.0,data1009,50
43,7,2,2265.2610101386936,954.8102321381868,1145.9960466601517,5.594202358189806,954.5305220202773,95,45,50,0.86,10.047689705476603,2.3724724912780877,1.976674367019403,0.47368421052631576,lya_V4.0,4.0,data1009,50
50,0,0,3215.8049367441686,1706.7353872544709,2048.325486610152,6.075547619648671,1706.431609873489,170,120,50,1.0,10.037832999255818,1.8841848365945308,1.5699677408526125,0.7058823529411765,baseline,,data1010,50
42,8,1,1269.298161319603,972.842373703622,1167.6538703491321,6.075547619648671,972.5385963226394,97,47,50,0.84,10.026171096109683,1.3047315738184495,1.087050018461446,0.4845360824742268,lya_V0.5,0.5,data1010,50
43,7,1,2150.515589866623,1014.6048085607159,1217.7687921776446,6.075547619648671,1014.3010311797335,101,51,50,0.86,10.042584467126074,2.1195598243983014,1.7659473651160145,0.504950495049505,lya_V1.0,1.0,data1010,50
46,4,0,2451.6622525699518,935.2071018861227,1122.4915441681328,6.075547619648671,934.9033245051401,93,43,50,0.92,10.052723919410107,2.6215180013340866,2.184125364068425,0.46236559139784944,lya_V2.0,2.0,data1010,50
46,4,0,2770.2130157765055,985.8442034125358,1183.2560659998287,6.075547619648671,985.5404260315534,98,48,50,0.92,10.056534959505646,2.8099906721440484,2.3411779541022075,0.4897959183673469,lya_V3.0,3.0,data1010,50
41,9,6,1957.2089078619606,894.2181951967067,1073.3048561408336,6.075547619648671,893.914417815724,89,39,50,0.82,10.043982222648586,2.1887375121364214,1.8235349413206656,0.43820224719101125,lya_V4.0,4.0,data1010,50
37,13,0,2198.516607547888,2494.683804604343,2993.8499826366105,5.735427784948054,2494.397033215096,249,208,50,0.74,10.017658767932113,0.8812806671090618,0.7343442792052353,0.8353413654618473,baseline,,data1011,50
45,5,1,2563.604167756646,895.4139797247606,1074.7261927811105,5.735427784948054,895.1272083355133,89,39,50,0.9,10.057609082421498,2.8630379085042503,2.3853556235776745,0.43820224719101125,lya_V0.5,0.5,data1011,50
47,3,0,2635.458172930937,965.5576877351091,1158.8986423935285,5.735427784948054,965.270916345862,96,46,50,0.94,10.05490537860273,2.7294673393496383,2.274105841980969,0.4791666666666667,lya_V1.0,1.0,data1011,50
44,6,0,1994.8456873676541,914.2764627639827,1097.3611724281766,5.735427784948054,913.9896913747355,91,41,50,0.88,10.04384276235973,2.1818845487249696,1.8178569986703432,0.45054945054945056,lya_V2.0,2.0,data1011,50
45,5,2,2148.045203617015,854.5828617964811,1025.7288512671753,5.735427784948054,854.296090407234,85,35,50,0.9,10.050542240085106,2.513559889442964,2.0941647502294014,0.4117647058823529,lya_V3.0,3.0,data1011,50
38,12,4,1729.146419930569,1043.7450642291087,1252.7234941863273,5.735427784948054,1043.4582928398613,104,54,50,0.76,10.033252815767897,1.6566750628973612,1.3803097235385444,0.5192307692307693,lya_V4.0,4.0,data1011,50
47,3,0,3236.0140314029104,2216.7317547229077,2660.2858869955708,5.194533202041687,2216.472028062805,221,171,50,0.94,10.029285194854321,1.45981308947659,1.216415892450396,0.7737556561085973,baseline,,data1012,50
46,4,1,2497.8495385516003,875.2554257372055,1050.514292212728,5.194533202041687,874.9956990771034,87,37,50,0.92,10.057421828472453,2.8538521043131206,2.3777397005140304,0.42528735632183906,lya_V0.5,0.5,data1012,50
41,9,5,1360.9393654525452,972.9816053910074,1167.7857077972903,5.194533202041687,972.7218787309054,97,47,50,0.82,10.028060605473252,1.398730826885089,1.1654016283686042,0.4845360824742268,lya_V1.0,1.0,data1012,50
39,11,6,2022.4012042978604,984.304529068698,1181.3732162105189,5.194533202041687,984.044802408596,98,48,50,0.78,10.041273493965265,2.0546499021104374,1.7119071065324303,0.4897959183673469,lya_V2.0,2.0,data1012,50
42,8,4,2442.6229259215156,965.1449725119453,1158.381748342416,5.194533202041687,964.8852458518433,96,46,50,0.84,10.050887977623367,2.5308352584215363,2.1086510810592296,0.4791666666666667,lya_V3.0,3.0,data1012,50
46,4,0,2613.520395889525,845.4867674518814,1014.791902270339,5.194533202041687,845.2270407917794,84,34,50,0.92,10.062226676092612,3.091142873549782,2.5754249615536318,0.40476190476190477,lya_V4.0,4.0,data1012,50
49,1,0,3397.105717241244,2097.0816673173194,2516.7279654870517,5.749117656717054,2096.794211434483,209,159,50,0.98,10.032508188681735,1.6199205639840308,1.3498104538222573,0.7607655502392344,baseline,,data1013,50
44,6,1,1785.7154699736607,993.8588868227829,1192.8606288936082,5.749117656717054,993.5714309399472,99,49,50,0.88,10.036075059999467,1.796749512078444,1.4970026059372352,0.494949494949495,lya_V0.5,0.5,data1013,50
43,7,1,1659.2537765271704,1103.6059634358899,1324.5571208293368,5.749117656717054,1103.3185075530544,110,60,50,0.86,10.030168250482312,1.503483880570349,1.2526857093850903,0.5454545454545454,lya_V1.0,1.0,data1013,50
48,2,0,3391.018262827561,867.0694924084906,1040.7133555964579,5.749117656717054,866.782036525655,86,36,50,0.96,10.078860889833198,3.9108956000841473,3.258359513301419,0.4186046511627907,lya_V2.0,2.0,data1013,50
44,6,0,2449.8440701997934,1035.1871440232353,1242.4545375341509,5.749117656717054,1034.8996881403996,103,53,50,0.88,10.04756978777087,2.3665711889335492,1.9717776354713947,0.5145631067961165,lya_V3.0,3.0,data1013,50
44,6,1,2273.0195267960526,934.8334949364277,1122.030158629982,5.749117656717054,934.5460390535919,93,43,50,0.88,10.048882140361204,2.431469923904071,2.025809653433423,0.46236559139784944,lya_V4.0,4.0,data1013,50
48,2,0,2975.6592570746643,2466.216175323614,2959.671295835909,5.297136189288307,2465.951318514149,246,196,50,0.96,10.024192351683533,1.20656870506666,1.0054019381345656,0.7967479674796748,baseline,,data1014,50
39,11,3,898.1604362502509,962.0611776819651,1154.6852986659294,5.297136189288307,961.7963208725007,96,46,50,0.78,10.018711675755215,0.9335793368300345,0.7778400203829947,0.4791666666666667,lya_V0.5,0.5,data1014,50
44,6,1,3262.2449830956475,906.7893467756558,1088.3591015783581,5.297136189288307,906.5244899661914,90,40,50,0.88,10.072494332957682,3.5975775351744876,2.9973976221310417,0.4444444444444444,lya_V1.0,1.0,data1014,50
40,10,3,1519.6847669182193,1013.3042263433009,1216.1769570595325,5.297136189288307,1013.0393695338365,101,51,50,0.8,10.030092767661747,1.499731993028676,1.2495589215836704,0.504950495049505,lya_V2.0,2.0,data1014,50
37,13,7,855.8086426671248,901.9764740947985,1082.5836543613298,5.297136189288307,901.7116172853341,90,40,50,0.74,10.019017969837046,0.9488148164019393,0.7905242603833781,0.4444444444444444,lya_V3.0,3.0,data1014,50
39,11,9,1915.3580061012499,794.0955728216667,953.1265728335719,5.297136189288307,793.8307160122024,79,29,50,0.78,10.048490076103828,2.4119993507776294,2.009552624691848,0.3670886075949367,lya_V4.0,4.0,data1014,50
48,2,0,2947.900072020205,2046.2066214503134,2455.696602785394,6.216426125464563,2045.8958001440405,204,154,50,0.96,10.028900981098237,1.4406658844309612,1.2004333388239103,0.7549019607843137,baseline,,data1015,50
41,9,4,2522.845061439493,1125.3565114291519,1350.6764707600012,6.216426125464563,1125.045690122879,112,62,50,0.82,10.045050804668563,2.2418185133488,1.8678381655822682,0.5535714285714286,lya_V0.5,0.5,data1015,50
40,10,3,1645.1751200263604,943.6011715463259,1132.5700629006099,6.216426125464563,943.2903502400527,94,44,50,0.8,10.035003725958008,1.7435068645901857,1.4526033963964442,0.46808510638297873,lya_V1.0,1.0,data1015,50
45,5,0,2721.1468235811794,1025.7531149534354,1231.1523949891412,6.216426125464563,1025.4422936471622,102,52,50,0.9,10.053355820070218,2.6528282331413706,2.210243699038721,0.5098039215686274,lya_V2.0,2.0,data1015,50
49,1,0,3278.281144703844,846.8673835956808,1016.4895173598358,6.216426125464563,846.5565622894077,84,34,50,0.98,10.078054312969138,3.8710679006017674,3.2251007892522487,0.40476190476190477,lya_V3.0,3.0,data1015,50
40,10,5,2019.1902989091527,1004.3492019040915,1205.4676993299283,6.216426125464563,1004.0383805978184,100,50,50,0.8,10.040383805978184,2.010446461331456,1.6750264648580302,0.5,lya_V4.0,4.0,data1015,50
50,0,0,3298.0900392884514,1596.8633242546896,1916.4497044465163,5.342883522241207,1596.5961800785774,159,109,50,1.0,10.041485409299229,2.0653552431156137,1.7209374353192128,0.6855345911949685,baseline,,data1016,50
43,7,2,1464.9428940384857,923.1970299641891,1108.0501512979165,5.342883522241207,922.9298857880771,92,42,50,0.86,10.031846584653012,1.5868149988473328,1.3220907847199175,0.45652173913043476,lya_V0.5,0.5,data1016,50
41,9,3,1684.5770164836274,1023.6362982090794,1228.5772731917848,5.342883522241207,1023.3691540329676,102,52,50,0.82,10.03303092189184,1.64567925095164,1.371160816044706,0.5098039215686274,lya_V1.0,1.0,data1016,50
43,7,1,2109.526485201952,944.4861971465161,1133.5971519167088,5.342883522241207,944.219052970404,94,44,50,0.86,10.044883542238342,2.2335175374455,1.8609137131609075,0.46808510638297873,lya_V2.0,2.0,data1016,50
36,14,8,1205.8245489698347,892.6787932740519,1071.4282672697518,5.342883522241207,892.4116490979396,89,39,50,0.72,10.027097180875726,1.3507933178823115,1.1254365651958724,0.43820224719101125,lya_V3.0,3.0,data1016,50
44,6,0,2013.199595283364,1004.293543366679,1205.365967380904,5.342883522241207,1004.026399190567,100,50,50,0.88,10.04026399190567,2.004592789210357,1.6701978069430419,0.5,lya_V4.0,4.0,data1016,50
49,1,0,3323.940912382968,1936.9378327060124,2324.55735995221,5.799017624922912,1936.6478818247656,193,143,50,0.98,10.034444983548008,1.7160803285767996,1.4299242383295303,0.7409326424870466,baseline,,data1017,50
45,5,2,2564.2435299095305,1015.4184379410648,1218.7340862342753,5.799017624922912,1015.1284870598187,101,51,50,0.9,10.050777099602165,2.5253072369938194,2.1040221643695047,0.504950495049505,lya_V0.5,0.5,data1017,50
42,8,2,2161.081019441954,1004.6121129201297,1205.7664962091528,5.799017624922912,1004.3221620388837,100,50,50,0.84,10.043221620388836,2.1511596283268863,1.7922881637831576,0.5,lya_V1.0,1.0,data1017,50
36,14,9,1247.921773978327,1042.7857944292023,1251.57491402004,5.799017624922912,1042.4958435479564,104,54,50,0.72,10.023998495653426,1.1967191926136773,0.9970811654973339,0.5192307692307693,lya_V2.0,2.0,data1017,50
41,9,4,1758.4479254109342,1043.8068467320675,1252.8001767834783,5.799017624922912,1043.5168958508216,104,54,50,0.82,10.0338163062579,1.6846487747385952,1.4036140463562907,0.5192307692307693,lya_V3.0,3.0,data1017,50
42,8,1,2066.5406708337164,954.4230322229132,1145.5395993724928,5.799017624922912,954.1330813416672,95,45,50,0.84,10.04350611938597,2.1652250637965107,1.803988855527764,0.47368421052631576,lya_V4.0,4.0,data1017,50
47,3,0,3127.4019128432046,2366.538028422981,2840.072213785411,5.664491945873405,2366.254803825687,236,186,50,0.94,10.026503406041046,1.321509257523848,1.1011698567603758,0.788135593220339,baseline,,data1018,50
46,4,0,3057.9314677821503,996.3990875328577,1195.9054847172645,5.664491945873405,996.1158629355642,99,49,50,0.92,10.061776393288527,3.0689826055077662,2.557000956062264,0.494949494949495,lya_V0.5,0.5,data1018,50
36,14,10,482.4440923999249,921.2481127820934,1105.724315016347,5.664491945873405,920.9648881847997,92,42,50,0.72,10.01048791505217,0.523685297919345,0.4363149890511293,0.45652173913043476,lya_V1.0,1.0,data1018,50
44,6,1,1980.8831919061743,984.2449909811058,1181.3205688551623,5.664491945873405,983.9617663838121,98,48,50,0.88,10.040426187589919,2.0125915905669065,1.6768379761861605,0.4897959183673469,lya_V2.0,2.0,data1018,50
41,9,2,1659.0278575543202,963.6012803124021,1156.5481160527177,5.664491945873405,963.3180557151084,96,46,50,0.82,10.034563080365713,1.7216953645147286,1.4344650555625467,0.4791666666666667,lya_V3.0,3.0,data1018,50
40,10,4,1755.725643065669,973.7946758834248,1168.7801907379448,5.664491945873405,973.5114512861311,97,47,50,0.8,10.036200528723,1.8029731385344427,1.502186345199039,0.4845360824742268,lya_V4.0,4.0,data1018,50
50,0,0,3500.5202341174313,1587.3044771286857,1905.0081218827843,6.068733209009869,1587.001040468235,158,108,50,1.0,10.044310382710348,2.2053237325012836,1.8375355957316066,0.6835443037974683,baseline,,data1019,50
46,4,0,2656.1686881562855,895.6157740367634,1074.981678172476,6.068733209009869,895.3123373763124,89,39,50,0.92,10.05968918400351,2.965745764150928,2.4708967065112297,0.43820224719101125,lya_V0.5,0.5,data1019,50
45,5,4,3006.7337187949247,926.3169040980407,1111.8230342460088,6.068733209009869,926.0134674375897,92,42,50,0.9,10.065363776495541,3.245901813400022,2.7043276008703705,0.45652173913043476,lya_V1.0,1.0,data1019,50
42,8,2,1741.211468465222,1023.7858595973812,1228.7857808452175,6.068733209009869,1023.4824229369302,102,52,50,0.84,10.034141401342453,1.7007574896082067,1.417017917693948,0.5098039215686274,lya_V2.0,2.0,data1019,50
44,6,2,2293.358056733676,964.8901527739183,1158.1109326570618,6.068733209009869,964.5867161134673,96,46,50,0.88,10.047778292848617,2.376807401485658,1.980257669679371,0.4791666666666667,lya_V3.0,3.0,data1019,50
45,5,0,2473.4352246129965,1035.2503071096767,1242.5431178599722,6.068733209009869,1034.9468704492256,103,53,50,0.9,10.048027868439084,2.3892146736170496,1.9906232540831144,0.5145631067961165,lya_V4.0,4.0,data1019,50
47,3,0,2732.0675769585355,2435.7311774216414,2923.0910467201484,5.340845354460851,2435.4641351539176,243,193,50,0.94,10.02248615289678,1.121662194204281,0.9346501813633378,0.7942386831275721,baseline,,data1020,50
45,5,3,2124.894075573111,844.5168304188692,1013.6338303168213,5.340845354460851,844.2497881511462,84,34,50,0.9,10.050592716085074,2.5161062503860245,2.0963132958071795,0.40476190476190477,lya_V0.5,0.5,data1020,50
40,10,7,1609.0813328796921,853.4852049334822,1024.395879734357,5.340845354460851,853.2181626657592,85,35,50,0.8,10.037860737244227,1.8853066504006926,1.570761230801664,0.4117647058823529,lya_V1.0,1.0,data1020,50
44,6,1,2186.8081349452864,824.6406585376137,989.7824240593146,5.340845354460851,824.3736162698907,82,32,50,0.88,10.053336783779155,2.6518315733101114,2.2093826701596773,0.3902439024390244,lya_V2.0,2.0,data1020,50
35,15,12,841.1608220129975,951.949363911749,1142.5528705082768,5.340845354460851,951.682321644026,95,45,50,0.7,10.017708648884485,0.8836192910056694,0.7362117270238866,0.47368421052631576,lya_V3.0,3.0,data1020,50
41,9,5,1667.6563943090653,803.6023550563411,964.5364598817877,5.340845354460851,803.3353127886181,80,30,50,0.82,10.041691409857727,2.0752258673907753,1.728971857127569,0.375,lya_V4.0,4.0,data1020,50
57,43,0,3415.6217855395057,2497.196632642535,2996.928270428206,7.307781429110748,2496.8312435710786,249,189,100,0.57,10.027434713136863,1.3677824729104704,1.139707552977728,0.7590361445783133,baseline,,data31,100
79,21,13,2672.8458745230523,1785.7110808205016,2143.145608241766,7.307781429110748,1785.3456917490462,178,78,100,0.79,10.030031976118236,1.4967963760940144,1.2471601855908672,0.43820224719101125,lya_V0.5,0.5,data31,100
91,9,2,6335.316873358364,1843.0360228181721,2211.9355386389702,7.307781429110748,1842.6706337467167,183,83,100,0.91,10.069238435774409,3.4374351857057466,2.8641507687229253,0.453551912568306,lya_V1.0,1.0,data31,100
77,23,11,3837.329204437516,1858.0400474803305,2229.940368233561,7.307781429110748,1857.674658408875,185,85,100,0.77,10.041484640047974,2.0652564564694287,1.7208214439730702,0.4594594594594595,lya_V2.0,2.0,data31,100
82,18,8,4478.1758752913365,1809.321740822038,2171.47840024361,7.307781429110748,1808.9563517505826,180,80,100,0.82,10.04975750972546,2.4750577933456683,2.0622705133926025,0.4444444444444444,lya_V3.0,3.0,data31,100
80,20,3,2923.231273849091,2116.2118516191535,2539.7465332001498,7.307781429110748,2115.8464625476986,211,111,100,0.8,10.027708353306629,1.3813509604969236,1.1509933119844602,0.5260663507109005,lya_V4.0,4.0,data31,100
50,50,0,3514.143811950048,2497.418663853516,2997.2146976079125,7.807524592312476,2497.0282876239,249,196,100,0.5,10.028226054714457,1.4071104147703155,1.1724698316589395,0.7871485943775101,baseline,,data32,100
89,11,2,4416.092528328501,1989.2225612862728,2387.379374527219,7.807524592312476,1988.832185056657,198,98,100,0.89,10.044606995235641,2.2200092710958215,1.8497657202902806,0.494949494949495,lya_V0.5,0.5,data32,100
85,15,5,4468.822402158529,1929.3280210339324,2315.505926224411,7.807524592312476,1928.9376448043165,192,92,100,0.85,10.046550233355815,2.3162584866018143,1.9299550700978974,0.4791666666666667,lya_V1.0,1.0,data32,100
86,14,4,3783.2338136490043,1907.9568438569133,2289.8605136119877,7.807524592312476,1907.5664676272975,190,90,100,0.86,10.039823513827882,1.982871795989494,1.652167802868217,0.47368421052631576,lya_V2.0,2.0,data32,100
78,22,9,2571.3005640640217,1965.5329773577437,2358.9518738129855,7.807524592312476,1965.1426011281274,196,96,100,0.78,10.026237760857793,1.3081950766965043,1.0900182375945626,0.4897959183673469,lya_V3.0,3.0,data32,100
86,14,4,4904.386021626578,2030.1991482728688,2436.5512789111353,7.807524592312476,2029.8087720432527,202,102,100,0.86,10.048558277441845,2.415716717150058,2.012839238835264,0.504950495049505,lya_V4.0,4.0,data32,100
47,53,0,2809.466960796706,2496.017955768155,2995.5407643990325,7.98043693123136,2495.6189339215935,249,197,100,0.47,10.022565999685114,1.1255796274638925,0.9378830674535465,0.7911646586345381,baseline,,data33,100
80,20,10,4086.4299383166463,1808.571881723195,2170.605475545082,7.98043693123136,1808.1728598766338,180,80,100,0.8,10.04540477709241,2.2594788626389146,1.882622145920121,0.4444444444444444,lya_V0.5,0.5,data33,100
90,10,1,4919.010644783016,2040.2370431361276,2448.603669240603,7.98043693123136,2039.8380212895663,203,103,100,0.9,10.048463159061903,2.410999575432575,2.0089043835781606,0.5073891625615764,lya_V1.0,1.0,data33,100
88,12,6,5374.278733594172,1971.1475793137495,2365.696312653749,7.98043693123136,1970.7485574671887,196,96,100,0.88,10.054839578914228,2.726472025734986,2.271753438870397,0.4897959183673469,lya_V2.0,2.0,data33,100
84,16,7,4399.80484984519,1899.1986315462514,2279.357575332752,7.98043693123136,1898.7996096996906,189,89,100,0.84,10.046558781479844,2.3166638690462014,1.9302828557747833,0.4708994708994709,lya_V3.0,3.0,data33,100
87,13,2,4709.16771674471,1929.8173572800504,2316.1000462133106,7.98043693123136,1929.4183354334896,192,92,100,0.87,10.049053830382759,2.4402141990172423,2.0332315628782642,0.4791666666666667,lya_V4.0,4.0,data33,100
55,45,0,4292.950127752275,2498.9712307988607,2999.073741393316,7.706610867115224,2498.585900255505,249,191,100,0.55,10.034481527130541,1.717886974785189,1.4314253325954722,0.7670682730923695,baseline,,data34,100
88,12,3,4979.381665546499,2000.3440938744488,2400.7211770840213,7.706610867115224,1999.9587633310935,199,99,100,0.88,10.050044036839665,2.489262562773377,2.0741191076568857,0.49748743718592964,lya_V0.5,0.5,data34,100
85,15,4,4331.27511435447,1869.0478807720644,2243.1657213611606,7.706610867115224,1868.6625502287093,186,86,100,0.85,10.046572850691986,2.317369800374141,1.9308761154419913,0.46236559139784944,lya_V1.0,1.0,data34,100
76,24,10,2921.5487273421277,2086.2284279980404,2503.7823780323315,7.706610867115224,2085.8430974546845,208,108,100,0.76,10.028091814685983,1.4003973333570507,1.1668540976145498,0.5192307692307693,lya_V2.0,2.0,data34,100
79,21,5,3505.5643833298814,2107.3964593100154,2529.1840156067015,7.706610867115224,2107.01112876666,210,110,100,0.79,10.033386327460287,1.663457470398162,1.3860456027312689,0.5238095238095238,lya_V3.0,3.0,data34,100
89,11,1,5103.896251882365,2040.5931230471201,2449.0200120912277,7.706610867115224,2040.207792503765,203,103,100,0.89,10.050284692136772,2.501182717043053,2.0840565722956783,0.5073891625615764,lya_V4.0,4.0,data34,100
49,51,0,3607.958282768498,2497.6108130550438,2997.4488928576607,7.897929790171599,2497.2159165655366,249,195,100,0.49,10.028979584600549,1.4445638463405321,1.203676330017023,0.7831325301204819,baseline,,data35,100
86,14,2,4183.9271065998755,2058.7627507027087,2470.831218034859,7.897929790171599,2058.3678542132006,205,105,100,0.86,10.040818801040004,2.0322531603856704,1.6933277660007484,0.5121951219512195,lya_V0.5,0.5,data35,100
90,10,2,4757.455403420378,1879.9098072963498,2256.2076859472277,7.897929790171599,1879.5149108068415,187,87,100,0.9,10.050881875972415,2.5306827939061924,2.108607036955043,0.46524064171123,lya_V1.0,1.0,data35,100
86,14,2,3566.9985506151565,2117.52889359074,2541.3505895004946,7.897929790171599,2117.1339971012317,211,111,100,0.86,10.033810412802046,1.6845099783108597,1.4035838130134788,0.5260663507109005,lya_V2.0,2.0,data35,100
89,11,1,4502.161091359525,1929.399218672228,2315.594979598282,7.897929790171599,1929.0043221827198,192,92,100,0.89,10.046897511368332,2.3334523243239507,1.9442783090420142,0.4791666666666667,lya_V3.0,3.0,data35,100
74,26,17,3055.603638917114,1906.506103767343,2288.1232417124193,7.897929790171599,1906.1112072778349,190,90,100,0.74,10.03216424883071,1.6027242886236253,1.3354191693933044,0.47368421052631576,lya_V4.0,4.0,data35,100
38,62,0,2646.0584131828828,2495.682619612566,2995.1315457640444,7.8100557240386355,2495.292116826365,249,206,100,0.38,10.021253481230382,1.0602543738488917,0.8834531548122322,0.8273092369477911,baseline,,data36,100
84,16,8,4328.454149832663,1859.047411085868,2231.169295532004,7.8100557240386355,1858.6569082996652,185,85,100,0.84,10.04679409891711,2.328318322610404,1.9399935982000764,0.4594594594594595,lya_V0.5,0.5,data36,100
87,13,5,4948.911215489087,1810.2883252171803,2172.658392489579,7.8100557240386355,1809.8978224309776,180,80,100,0.87,10.05498790239432,2.733769613685912,2.277813775325393,0.4444444444444444,lya_V1.0,1.0,data36,100
78,22,8,2617.8700983235663,1885.6262429828496,2263.063893808381,7.8100557240386355,1885.2357401966467,188,88,100,0.78,10.027849681897058,1.3883292662401585,1.1567813465125378,0.46808510638297873,lya_V2.0,2.0,data36,100
79,21,10,4054.334750411446,2068.499172287025,2482.511408973392,7.8100557240386355,2068.108669500822,206,106,100,0.79,10.039362473304962,1.9600369218078015,1.6331585569985596,0.5145631067961165,lya_V3.0,3.0,data36,100
85,15,4,4862.675452472987,1940.115853691148,2328.45142665834,7.8100557240386355,1939.7253509049453,193,93,100,0.85,10.050390419196608,2.5063840611484887,2.0883731551366824,0.48186528497409326,lya_V4.0,4.0,data36,100
51,49,0,4412.829307286345,2499.2149662605775,2999.369405629501,7.786152920132134,2498.825658614572,249,196,100,0.51,10.035444412106715,1.7656861722019022,1.4712523569133993,0.7871485943775101,baseline,,data37,100
85,15,7,4246.448786492303,1808.882205218992,2170.9700923795945,7.786152920132134,1808.4928975729845,180,80,100,0.85,10.047182764294359,2.347554071923775,1.9560144109759623,0.4444444444444444,lya_V0.5,0.5,data37,100
82,18,10,4251.9313993382875,1778.893170444684,2134.9832506504254,7.786152920132134,1778.503862798677,177,77,100,0.82,10.048044422591396,2.3902117732429082,1.9915525791796873,0.4350282485875706,lya_V1.0,1.0,data37,100
78,22,10,3723.568061726466,1947.8364437694604,2337.7151786401573,7.786152920132134,1947.4471361234532,194,94,100,0.78,10.038387299605429,1.9116430815518592,1.5928236663512,0.4845360824742268,lya_V2.0,2.0,data37,100
79,21,12,3324.3295944910524,1807.0379668349894,2168.7570063187923,7.786152920132134,1806.6486591889823,180,80,100,0.79,10.036936995494345,1.8396567507176318,1.5328271377592952,0.4444444444444444,lya_V3.0,3.0,data37,100
90,10,5,5983.6977197738715,1812.3567030855552,2175.13948981947,7.786152920132134,1811.9673954395475,180,80,100,0.9,10.066485530219708,3.3016114926970874,2.75094896110341,0.4444444444444444,lya_V4.0,4.0,data37,100
57,43,0,2531.9515077250867,2495.430538966794,2994.809955521228,7.332719026870395,2495.06390301545,249,188,100,0.57,10.020336959901405,1.0146351373793052,0.8454464708377184,0.7550200803212851,baseline,,data38,100
88,12,4,5164.041391108021,1970.694718733559,2365.126971241345,7.332719026870395,1970.3280827822155,196,96,100,0.88,10.052694299909263,2.6204167200623667,2.183409793173876,0.4897959183673469,lya_V0.5,0.5,data38,100
77,23,15,3097.1112256419606,1836.5608584026272,2204.1663388442275,7.332719026870395,1836.1942224512836,183,83,100,0.77,10.033848210116304,1.6863646045117795,1.4051168330907167,0.453551912568306,lya_V1.0,1.0,data38,100
74,26,19,2491.2057935981925,1765.3490475385395,2118.7121658073224,7.332719026870395,1764.9824115871959,176,76,100,0.74,10.028309156745431,1.4111689680132828,1.1758113413432605,0.4318181818181818,lya_V2.0,2.0,data38,100
81,19,10,3757.8645064775515,1807.8823649642984,2169.7521467182323,7.332719026870395,1807.5157290129546,180,80,100,0.81,10.04175405007197,2.0786001231621953,1.7319326136680413,0.4444444444444444,lya_V3.0,3.0,data38,100
78,22,11,2414.120092703275,1915.1948761367498,2298.5271601251743,7.332719026870395,1914.828240185406,191,91,100,0.78,10.02527874442621,1.2605088509702658,1.0502900007376053,0.47643979057591623,lya_V4.0,4.0,data38,100
50,50,0,2920.5965253734216,2496.221887558181,2995.770820675767,7.613890148699849,2495.841193050747,249,196,100,0.5,10.023458606629505,1.170006777013868,0.9749065266329725,0.7871485943775101,baseline,,data39,100
84,16,8,4559.658490281642,1879.5000114879988,2255.7045693915466,7.613890148699849,1879.1193169805638,187,87,100,0.84,10.048766400965581,2.4259954575215796,2.021389924972118,0.46524064171123,lya_V0.5,0.5,data39,100
82,18,12,5519.462736469304,1731.4196199803741,2078.008099582396,7.613890148699849,1731.0389254729391,172,72,100,0.82,10.064179799261273,3.187824992148274,2.656131483596486,0.4186046511627907,lya_V1.0,1.0,data39,100
