Time,Data_Collected_KB,Current_Node,Attempt_Count,Success_Flag,Skipped_Flag,LYA_V,Node_File,Num_Nodes
874.816999772027,2279.4078655158746,44,1,1,0,2.0,data1007,50
885.9010392770448,2818.1872787932025,45,1,1,0,2.0,data1007,50
895.937408783882,2832.063684200616,46,1,1,0,2.0,data1007,50
905.9833747452442,2854.4291957807195,47,1,1,0,2.0,data1007,50
956.0230387221011,2873.8048258193257,48,5,1,0,2.0,data1007,50
976.9977775396956,3357.2297588043757,49,2,1,0,2.0,data1007,50
60.04697323919178,19.062223631249196,1,1,1,0,3.0,data1007,50
100.06952029570958,26.375292910278496,2,4,1,0,3.0,data1007,50
110.09660242890604,38.790815634422586,3,1,1,0,3.0,data1007,50
120.14303291153341,56.71741025956868,4,1,1,0,3.0,data1007,50
140.18548849924036,71.85736584790253,5,2,1,0,3.0,data1007,50
150.21864746540672,82.02000146907992,6,1,1,0,3.0,data1007,50
160.24646640442597,95.38495617633882,7,1,1,0,3.0,data1007,50
170.29028706844326,115.31435525056096,8,1,1,0,3.0,data1007,50
190.3215245061918,127.13744538532828,9,2,1,0,3.0,data1007,50
200.36455648861622,144.44100318582457,10,1,1,0,3.0,data1007,50
220.41397832215543,166.62922116483475,11,2,1,0,3.0,data1007,50
230.45802631994354,184.87381822385345,12,1,1,0,3.0,data1007,50
240.49250988934614,198.7367435980297,13,1,1,0,3.0,data1007,50
251.51006454508857,703.933215825343,14,1,1,0,3.0,data1007,50
261.56393163410775,728.88206541599,15,1,1,0,3.0,data1007,50
331.5822303711725,728.88206541599,17,2,0,1,3.0,data1007,50
351.58658438042175,728.88206541599,18,2,0,1,3.0,data1007,50
361.6235842202407,744.8364903189345,19,1,1,0,3.0,data1007,50
381.65034329933883,756.1362765495445,20,2,1,0,3.0,data1007,50
391.68319324521985,769.8755472474967,21,1,1,0,3.0,data1007,50
401.7031708902534,778.0681811518713,22,1,1,0,3.0,data1007,50
411.7473403321303,800.0370461210258,23,1,1,0,3.0,data1007,50
431.7497905606406,800.0370461210258,24,2,0,1,3.0,data1007,50
441.794057422215,819.0438454148278,25,1,1,0,3.0,data1007,50
451.84404347092277,840.2936016310138,26,1,1,0,3.0,data1007,50
461.86626912989834,849.1182940179183,27,1,1,0,3.0,data1007,50
521.9103833315205,864.527559491446,29,1,1,0,3.0,data1007,50
541.9546545158901,882.0039214716003,30,2,1,0,3.0,data1007,50
551.996728305861,901.5481164400784,31,1,1,0,3.0,data1007,50
562.0289427321336,915.911268249372,32,1,1,0,3.0,data1007,50
572.0636600231478,931.0910474513408,33,1,1,0,3.0,data1007,50
642.099449914246,943.1415672082269,35,2,1,0,3.0,data1007,50
652.1202564383875,952.497563648314,36,1,1,0,3.0,data1007,50
662.1455966973564,962.6655696860561,37,1,1,0,3.0,data1007,50
672.187215250374,982.9718348567967,38,1,1,0,3.0,data1007,50
682.2238488823825,998.9249847117134,39,1,1,0,3.0,data1007,50
723.0957578935148,1433.4341205686503,40,4,1,0,3.0,data1007,50
753.138351531547,1451.7027317432132,41,3,1,0,3.0,data1007,50
783.1794877984902,1468.837532023042,42,3,1,0,3.0,data1007,50
793.2134207330496,1483.0137256860262,43,1,1,0,3.0,data1007,50
803.2585001507257,1500.1580548652569,44,1,1,0,3.0,data1007,50
824.3425396557435,2038.9374681425847,45,2,1,0,3.0,data1007,50
834.3789091625807,2052.8138735499983,46,1,1,0,3.0,data1007,50
844.4248751239429,2075.1793851301018,47,1,1,0,3.0,data1007,50
854.4645391007998,2094.555015168708,48,1,1,0,3.0,data1007,50
875.4392779183943,2577.979948153758,49,2,1,0,3.0,data1007,50
60.04697323919178,19.062223631249196,1,1,1,0,4.0,data1007,50
70.06952029570958,26.375292910278496,2,1,1,0,4.0,data1007,50
90.09660242890604,38.790815634422586,3,2,1,0,4.0,data1007,50
100.14303291153341,56.71741025956868,4,1,1,0,4.0,data1007,50
110.18548849924035,71.85736584790253,5,1,1,0,4.0,data1007,50
130.21864746540672,82.02000146907992,6,2,1,0,4.0,data1007,50
160.24646640442597,95.38495617633882,7,3,1,0,4.0,data1007,50
170.29028706844326,115.31435525056096,8,1,1,0,4.0,data1007,50
180.3215245061918,127.13744538532828,9,1,1,0,4.0,data1007,50
190.36455648861622,144.44100318582457,10,1,1,0,4.0,data1007,50
200.41397832215543,166.62922116483475,11,1,1,0,4.0,data1007,50
210.45802631994354,184.87381822385345,12,1,1,0,4.0,data1007,50
220.49250988934614,198.7367435980297,13,1,1,0,4.0,data1007,50
261.5100645450886,703.933215825343,14,4,1,0,4.0,data1007,50
271.5639316341078,728.88206541599,15,1,1,0,4.0,data1007,50
331.63448825250566,755.0110060825484,17,1,1,0,4.0,data1007,50
352.4433303341815,1157.2550422958311,18,2,1,0,4.0,data1007,50
362.4803301740004,1173.2094671987754,19,1,1,0,4.0,data1007,50
372.50708925309857,1184.5092534293854,20,1,1,0,4.0,data1007,50
392.5399391989796,1198.2485241273375,21,2,1,0,4.0,data1007,50
412.5599168440131,1206.4411580317121,22,2,1,0,4.0,data1007,50
422.60408628589005,1228.4100230008667,23,1,1,0,4.0,data1007,50
482.65080337597476,1247.4168222946687,25,1,1,0,4.0,data1007,50
492.7007894246825,1268.6665785108546,26,1,1,0,4.0,data1007,50
502.7230150836581,1277.4912708977593,27,1,1,0,4.0,data1007,50
552.762435928154,1295.3558280001562,28,5,1,0,4.0,data1007,50
572.8028583994851,1310.765093473684,29,2,1,0,4.0,data1007,50
582.8471295838547,1328.2414554538382,30,1,1,0,4.0,data1007,50
592.8892033738256,1347.7856504223164,31,1,1,0,4.0,data1007,50
612.9214178000982,1362.14880223161,32,2,1,0,4.0,data1007,50
622.9561350911124,1377.3285814335788,33,1,1,0,4.0,data1007,50
653.7526832459924,1770.1266923642906,34,3,1,0,4.0,data1007,50
663.777521204072,1782.1772121211766,35,1,1,0,4.0,data1007,50
673.7983277282135,1791.5332085612636,36,1,1,0,4.0,data1007,50
683.8236679871824,1801.7012145990057,37,1,1,0,4.0,data1007,50
713.8652865402,1822.0074797697462,38,3,1,0,4.0,data1007,50
733.9019201722085,1837.9606296246627,39,2,1,0,4.0,data1007,50
803.9108673273099,1837.9606296246627,41,2,0,1,4.0,data1007,50
813.9520035942531,1855.0954299044915,42,1,1,0,4.0,data1007,50
823.9859365288125,1869.2716235674757,43,1,1,0,4.0,data1007,50
834.0310159464887,1886.4159527467064,44,1,1,0,4.0,data1007,50
845.1150554515065,2425.1953660240342,45,1,1,0,4.0,data1007,50
855.1514249583437,2439.071771431448,46,1,1,0,4.0,data1007,50
865.1973909197059,2461.4372830115512,47,1,1,0,4.0,data1007,50
915.2370548965628,2480.8129130501575,48,5,1,0,4.0,data1007,50
936.2117937141572,2964.2378460352074,49,2,1,0,4.0,data1007,50
10.035348366135059,15.708814620838538,0,1,1,0,,data1008,50
40.04651425330913,20.951122441985845,1,3,1,0,,data1008,50
50.07480911864138,31.238895987154848,2,1,1,0,,data1008,50
80.10381746554174,42.817984831613686,3,3,1,0,,data1008,50
290.13033260166753,47.817984831613686,5,1,1,0,,data1008,50
310.17873858524416,67.6308508529294,6,2,1,0,,data1008,50
530.236996840161,88.99611549132936,8,2,1,0,,data1008,50
540.2909839558068,110.40022070574828,9,1,1,0,,data1008,50
550.3451118618302,132.7790044143581,10,1,1,0,,data1008,50
751.3055605014118,610.8562601073447,11,20,1,0,,data1008,50
771.3348806424888,624.6886207019024,12,2,1,0,,data1008,50
781.3779767921469,644.1180843243365,13,1,1,0,,data1008,50
952.167161248806,1034.013841481486,14,17,1,0,,data1008,50
972.2089980460887,1053.5340003380659,15,2,1,0,,data1008,50
1012.246380975161,1069.9956660905104,16,4,1,0,,data1008,50
1032.2854763160067,1086.0914547715174,17,2,1,0,,data1008,50
1062.3103093716186,1096.6519711625715,18,3,1,0,,data1008,50
1072.3455112052427,1111.4819715232259,19,1,1,0,,data1008,50
1282.8972606554264,1384.4623278670101,21,1,1,0,,data1008,50
1302.92190200724,1393.4008675068883,22,2,1,0,,data1008,50
1463.6831164886762,1770.7005590412195,23,16,1,0,,data1008,50
1473.7326692964878,1793.3937346320688,24,1,1,0,,data1008,50
1523.7795878260906,1815.6785452017184,25,5,1,0,,data1008,50
1583.8193560367072,1834.4365774818266,26,6,1,0,,data1008,50
1593.8524081484109,1849.068099323445,27,1,1,0,,data1008,50
1643.8937257982536,1866.3010318314737,28,5,1,0,,data1008,50
1653.9325552662895,1882.857457330655,29,1,1,0,,data1008,50
1724.8288484278726,2329.87276543267,30,7,1,0,,data1008,50
1764.8567334489214,2339.214970522479,31,4,1,0,,data1008,50
1774.901746355051,2358.7479257160094,32,1,1,0,,data1008,50
1784.9289664197217,2371.670528105885,33,1,1,0,,data1008,50
1824.9763569520496,2392.437536395094,34,4,1,0,,data1008,50
1845.01973165448,2411.4198017289427,35,2,1,0,,data1008,50
1865.0694231032999,2431.758114942657,36,2,1,0,,data1008,50
1875.095827213729,2443.274535003096,37,1,1,0,,data1008,50
1895.1413590206093,2460.7384722263328,38,2,1,0,,data1008,50
1915.1767282711082,2477.8654237713536,39,2,1,0,,data1008,50
2185.23629445381,2501.4817118638516,41,7,1,0,,data1008,50
2195.27898628319,2522.4795197161025,42,1,1,0,,data1008,50
2225.312214399129,2537.8417944213024,43,3,1,0,,data1008,50
2235.344882208745,2553.338589886773,44,1,1,0,,data1008,50
2485.3895815241967,2568.3026582529224,46,5,1,0,,data1008,50
10.035348366135059,15.708814620838538,0,1,1,0,0.5,data1008,50
20.046514253309123,20.951122441985845,1,1,1,0,0.5,data1008,50
30.07480911864138,31.238895987154848,2,1,1,0,0.5,data1008,50
60.103817465541745,42.817984831613686,3,3,1,0,0.5,data1008,50
80.15621531615467,63.82079743210453,4,2,1,0,0.5,data1008,50
90.17233822686855,68.82079743210453,5,1,1,0,0.5,data1008,50
170.18634962272597,68.82079743210453,7,3,0,1,0.5,data1008,50
190.1966462040426,68.82079743210453,8,2,0,1,0.5,data1008,50
200.2506333196884,90.22490264652345,9,1,1,0,0.5,data1008,50
210.30476122571167,112.60368635513328,10,1,1,0,0.5,data1008,50
230.30905535390724,112.60368635513328,11,2,0,1,0.5,data1008,50
240.33837549498418,126.436046949691,12,1,1,0,0.5,data1008,50
260.3814716446424,145.86551057212498,13,2,1,0,0.5,data1008,50
280.39086458698716,145.86551057212498,14,2,0,1,0.5,data1008,50
300.4327013842698,165.38566942870474,15,2,1,0,0.5,data1008,50
320.47008431334206,181.8473351811494,16,2,1,0,0.5,data1008,50
330.50917965418785,197.9431238621563,17,1,1,0,0.5,data1008,50
340.53401270979987,208.5036402532104,18,1,1,0,0.5,data1008,50
350.569214543424,223.33364061386482,19,1,1,0,0.5,data1008,50
371.4858915777458,679.3887616514023,20,2,1,0,0.5,data1008,50
391.4871135229952,679.3887616514023,21,2,0,1,0.5,data1008,50
401.5117548748088,688.3273012912805,22,1,1,0,0.5,data1008,50
422.27296935624497,1065.6269928256115,23,2,1,0,0.5,data1008,50
432.32252216405675,1088.3201684164608,24,1,1,0,0.5,data1008,50
442.3694406936596,1110.6049789861104,25,1,1,0,0.5,data1008,50
452.4092089042764,1129.3630112662186,26,1,1,0,0.5,data1008,50
462.44226101598025,1143.994533107837,27,1,1,0,0.5,data1008,50
482.4835786658231,1161.2274656158656,28,2,1,0,0.5,data1008,50
502.52240813385885,1177.783891115047,29,2,1,0,0.5,data1008,50
513.418701295442,1624.7991992170616,30,1,1,0,0.5,data1008,50
523.4465863164908,1634.1414043068708,31,1,1,0,0.5,data1008,50
553.4915992226205,1653.6743595004014,32,3,1,0,0.5,data1008,50
563.5188192872913,1666.596961890277,33,1,1,0,0.5,data1008,50
583.5662098196191,1687.3639701794862,34,2,1,0,0.5,data1008,50
613.6095845220493,1706.3462355133352,35,3,1,0,0.5,data1008,50
623.659275970869,1726.684548727049,36,1,1,0,0.5,data1008,50
643.6856800812983,1738.200968787488,37,2,1,0,0.5,data1008,50
653.7312118881786,1755.664906010725,38,1,1,0,0.5,data1008,50
663.7665811386776,1772.7918575557458,39,1,1,0,0.5,data1008,50
693.7882588571741,1783.3753503699697,40,3,1,0,0.5,data1008,50
703.8473143070083,1806.9916384624678,41,1,1,0,0.5,data1008,50
713.8900061363887,1827.9894463147186,42,1,1,0,0.5,data1008,50
723.9232342523276,1843.3517210199186,43,1,1,0,0.5,data1008,50
733.9559020619434,1858.8485164853892,44,1,1,0,0.5,data1008,50
794.0006013773951,1873.8125848515383,46,1,1,0,0.5,data1008,50
804.0276664880122,1886.838287811605,47,1,1,0,0.5,data1008,50
814.0710667724882,1904.312238667752,48,1,1,0,0.5,data1008,50
824.1081329712338,1920.9044666471534,49,1,1,0,0.5,data1008,50
10.035348366135059,15.708814620838538,0,1,1,0,1.0,data1008,50
20.046514253309123,20.951122441985845,1,1,1,0,1.0,data1008,50
40.07480911864138,31.238895987154848,2,2,1,0,1.0,data1008,50
90.10381746554174,42.817984831613686,3,5,1,0,1.0,data1008,50
120.15621531615466,63.82079743210453,4,3,1,0,1.0,data1008,50
130.17233822686853,68.82079743210453,5,1,1,0,1.0,data1008,50
170.22074421044513,88.63366345342024,6,4,1,0,1.0,data1008,50
240.2362719360852,88.63366345342024,8,2,0,1,1.0,data1008,50
250.290259051731,110.03776866783916,9,1,1,0,1.0,data1008,50
260.3443869577543,132.41655237644898,10,1,1,0,1.0,data1008,50
280.34868108594986,132.41655237644898,11,2,0,1,1.0,data1008,50
290.3780012270268,146.2489129710067,12,1,1,0,1.0,data1008,50
310.421097376685,165.67837659344065,13,2,1,0,1.0,data1008,50
331.2102818333441,555.5741337505901,14,2,1,0,1.0,data1008,50
341.25211863062674,575.0942926071699,15,1,1,0,1.0,data1008,50
351.289501559699,591.5559583596146,16,1,1,0,1.0,data1008,50
391.32859690054477,607.6517470406214,17,4,1,0,1.0,data1008,50
401.3534299561568,618.2122634316755,18,1,1,0,1.0,data1008,50
411.3886317897809,633.04226379233,19,1,1,0,1.0,data1008,50
462.3053088241027,1089.0973848298677,20,5,1,0,1.0,data1008,50
472.8524914820397,1362.077741173652,21,1,1,0,1.0,data1008,50
482.8771328338533,1371.01628081353,22,1,1,0,1.0,data1008,50
552.9333007400326,1393.7094564043794,24,2,1,0,1.0,data1008,50
572.9802192696354,1415.994266974029,25,2,1,0,1.0,data1008,50
583.0199874802522,1434.7522992541371,26,1,1,0,1.0,data1008,50
593.0530395919561,1449.3838210957556,27,1,1,0,1.0,data1008,50
613.094357241799,1466.6167536037842,28,2,1,0,1.0,data1008,50
643.1331867098347,1483.1731791029656,29,3,1,0,1.0,data1008,50
703.1633342762626,1492.5153841927747,31,1,1,0,1.0,data1008,50
713.2083471823923,1512.0483393863053,32,1,1,0,1.0,data1008,50
723.2355672470632,1524.970941776181,33,1,1,0,1.0,data1008,50
793.2847984652427,1543.95320711003,35,2,1,0,1.0,data1008,50
833.3344899140624,1564.291520323744,36,4,1,0,1.0,data1008,50
843.3608940244917,1575.8079403841828,37,1,1,0,1.0,data1008,50
853.406425831372,1593.2718776074198,38,1,1,0,1.0,data1008,50
863.441795081871,1610.3988291524406,39,1,1,0,1.0,data1008,50
913.4634728003675,1620.9823219666646,40,5,1,0,1.0,data1008,50
923.5225282502017,1644.5986100591626,41,1,1,0,1.0,data1008,50
933.5652200795821,1665.5964179114135,42,1,1,0,1.0,data1008,50
943.598448195521,1680.9586926166135,43,1,1,0,1.0,data1008,50
973.6311160051368,1696.455488082084,44,3,1,0,1.0,data1008,50
1043.6458871838563,1696.455488082084,46,2,0,1,1.0,data1008,50
1063.6729522944731,1709.4811910421506,47,2,1,0,1.0,data1008,50
1073.7163525789492,1726.9551418982976,48,1,1,0,1.0,data1008,50
1093.7534187776946,1743.547369877699,49,2,1,0,1.0,data1008,50
10.035348366135059,15.708814620838538,0,1,1,0,2.0,data1008,50
20.046514253309123,20.951122441985845,1,1,1,0,2.0,data1008,50
60.074809118641376,31.238895987154848,2,4,1,0,2.0,data1008,50
70.10381746554174,42.817984831613686,3,1,1,0,2.0,data1008,50
130.13033260166753,47.817984831613686,5,1,1,0,2.0,data1008,50
200.14434399752494,47.817984831613686,7,2,0,1,2.0,data1008,50
210.19737110811838,69.18324947001365,8,1,1,0,2.0,data1008,50
220.25135822376419,90.58735468443257,9,1,1,0,2.0,data1008,50
230.30548612978745,112.9661383930424,10,1,1,0,2.0,data1008,50
290.33910039905993,126.79849898760013,12,1,1,0,2.0,data1008,50
300.3821965487181,146.2279626100341,13,1,1,0,2.0,data1008,50
360.4334262883456,165.74812146661387,15,1,1,0,2.0,data1008,50
370.4708092174178,182.2097872190585,16,1,1,0,2.0,data1008,50
380.5099045582636,198.30557590006543,17,1,1,0,2.0,data1008,50
400.5136165810935,198.30557590006543,18,2,0,1,2.0,data1008,50
420.54881841471763,213.13557626071986,19,2,1,0,2.0,data1008,50
440.5533852069644,213.13557626071986,20,2,0,1,2.0,data1008,50
460.55460715221375,213.13557626071986,21,2,0,1,2.0,data1008,50
480.5613714247476,213.13557626071986,22,2,0,1,2.0,data1008,50
500.56798652311517,213.13557626071986,23,2,0,1,2.0,data1008,50
520.6175393309269,235.8287518515691,24,2,1,0,2.0,data1008,50
530.6644578605298,258.1135624212186,25,1,1,0,2.0,data1008,50
550.7042260711465,276.8715947013269,26,2,1,0,2.0,data1008,50
570.7372781828504,291.50311654294546,27,2,1,0,2.0,data1008,50
590.7785958326933,308.7360490509742,28,2,1,0,2.0,data1008,50
610.7843124497307,308.7360490509742,29,2,0,1,2.0,data1008,50
630.7865749951098,308.7360490509742,30,2,0,1,2.0,data1008,50
650.8144600161586,318.0782541407833,31,2,1,0,2.0,data1008,50
670.8204070119012,318.0782541407833,32,2,0,1,2.0,data1008,50
690.8217818717923,318.0782541407833,33,2,0,1,2.0,data1008,50
710.8276383875416,318.0782541407833,34,2,0,1,2.0,data1008,50
720.8710130899718,337.0605194746323,35,1,1,0,2.0,data1008,50
730.9207045387915,357.3988326883463,36,1,1,0,2.0,data1008,50
750.9471086492208,368.9152527487851,37,2,1,0,2.0,data1008,50
760.9926404561011,386.3791899720221,38,1,1,0,2.0,data1008,50
771.0280097066001,403.506141517043,39,1,1,0,2.0,data1008,50
791.0496874250966,414.08963433126706,40,2,1,0,2.0,data1008,50
801.1087428749308,437.7059224237652,41,1,1,0,2.0,data1008,50
811.1514347043112,458.703730276016,42,1,1,0,2.0,data1008,50
821.1846628202501,474.0660049812159,43,1,1,0,2.0,data1008,50
831.217330629866,489.5628004466865,44,1,1,0,2.0,data1008,50
841.8861461386354,819.3199072108157,45,1,1,0,2.0,data1008,50
901.9186811327306,832.3456101708822,47,1,1,0,2.0,data1008,50
931.9620814172066,849.8195610270292,48,3,1,0,2.0,data1008,50
971.9991476159522,866.4117890064306,49,4,1,0,2.0,data1008,50
10.035348366135059,15.708814620838538,0,1,1,0,3.0,data1008,50
30.046514253309123,20.951122441985845,1,2,1,0,3.0,data1008,50
60.074809118641376,31.238895987154848,2,3,1,0,3.0,data1008,50
70.10381746554174,42.817984831613686,3,1,1,0,3.0,data1008,50
80.15621531615466,63.82079743210453,4,1,1,0,3.0,data1008,50
90.17233822686853,68.82079743210453,5,1,1,0,3.0,data1008,50
110.22074421044515,88.63366345342024,6,2,1,0,3.0,data1008,50
140.25139509229504,101.34353221664813,7,3,1,0,3.0,data1008,50
150.30442220288847,122.70879685504809,8,1,1,0,3.0,data1008,50
180.35840931853429,144.112902069467,9,3,1,0,3.0,data1008,50
190.41253722455755,166.49168577807683,10,1,1,0,3.0,data1008,50
250.44615149383006,180.32404637263454,12,1,1,0,3.0,data1008,50
260.4892476434883,199.7535099950685,13,1,1,0,3.0,data1008,50
320.54047738311573,219.27366885164827,15,1,1,0,3.0,data1008,50
340.57786031218797,235.73533460409294,16,2,1,0,3.0,data1008,50
350.61695565303376,251.83112328509986,17,1,1,0,3.0,data1008,50
360.6417887086458,262.39163967615394,18,1,1,0,3.0,data1008,50
380.64733054154857,262.39163967615394,19,2,0,1,3.0,data1008,50
391.5640075758704,718.4467607136914,20,1,1,0,3.0,data1008,50
412.11119023380735,991.4271170574757,21,2,1,0,3.0,data1008,50
422.13583158562096,1000.3656566973539,22,1,1,0,3.0,data1008,50
492.14661314061857,1000.3656566973539,24,2,0,1,3.0,data1008,50
502.19353167022143,1022.6504672670034,25,1,1,0,3.0,data1008,50
512.2332998808382,1041.4084995471117,26,1,1,0,3.0,data1008,50
522.2663519925421,1056.04002138873,27,1,1,0,3.0,data1008,50
542.307669642385,1073.2729538967587,28,2,1,0,3.0,data1008,50
552.3464991104207,1089.8293793959401,29,1,1,0,3.0,data1008,50
583.242792272004,1536.8446874979547,30,3,1,0,3.0,data1008,50
593.2706772930527,1546.1868925877639,31,1,1,0,3.0,data1008,50
603.3156901991824,1565.7198477812944,32,1,1,0,3.0,data1008,50
643.3429102638532,1578.6424501711701,33,4,1,0,3.0,data1008,50
703.3921414820328,1597.6247155050191,35,1,1,0,3.0,data1008,50
763.4275604148544,1609.141135565458,37,1,1,0,3.0,data1008,50
773.4730922217346,1626.605072788695,38,1,1,0,3.0,data1008,50
783.5084614722336,1643.7320243337158,39,1,1,0,3.0,data1008,50
843.5680276549359,1667.3483124262139,41,1,1,0,3.0,data1008,50
853.6107194843163,1688.3461202784647,42,1,1,0,3.0,data1008,50
873.6439476002552,1703.7083949836647,43,2,1,0,3.0,data1008,50
883.676615409871,1719.2051904491352,44,1,1,0,3.0,data1008,50
953.6913865885904,1719.2051904491352,46,2,0,1,3.0,data1008,50
963.7184516992074,1732.2308934092018,47,1,1,0,3.0,data1008,50
973.7618519836834,1749.7048442653488,48,1,1,0,3.0,data1008,50
10.035348366135059,15.708814620838538,0,1,1,0,4.0,data1008,50
30.046514253309123,20.951122441985845,1,2,1,0,4.0,data1008,50
40.07480911864138,31.238895987154848,2,1,1,0,4.0,data1008,50
50.103817465541745,42.817984831613686,3,1,1,0,4.0,data1008,50
70.15621531615466,63.82079743210453,4,2,1,0,4.0,data1008,50
80.17233822686853,68.82079743210453,5,1,1,0,4.0,data1008,50
110.22074421044515,88.63366345342024,6,3,1,0,4.0,data1008,50
170.27900246536203,109.9989280918202,8,1,1,0,4.0,data1008,50
180.33298958100784,131.40303330623914,9,1,1,0,4.0,data1008,50
190.3871174870311,153.78181701484897,10,1,1,0,4.0,data1008,50
211.34756612661263,631.8590727078356,11,2,1,0,4.0,data1008,50
221.37688626768957,645.6914333023933,12,1,1,0,4.0,data1008,50
231.41998241734777,665.1208969248273,13,1,1,0,4.0,data1008,50
291.47121215697524,684.6410557814071,15,1,1,0,4.0,data1008,50
301.5085950860475,701.1027215338518,16,1,1,0,4.0,data1008,50
311.54769042689327,717.1985102148586,17,1,1,0,4.0,data1008,50
321.5725234825053,727.7590266059127,18,1,1,0,4.0,data1008,50
331.6077253161294,742.5890269665672,19,1,1,0,4.0,data1008,50
401.6135140536255,742.5890269665672,21,2,0,1,4.0,data1008,50
411.63815540543914,751.5275666064454,22,1,1,0,4.0,data1008,50
481.64893696043674,751.5275666064454,24,2,0,1,4.0,data1008,50
491.6958554900396,773.8123771760949,25,1,1,0,4.0,data1008,50
501.7356237006564,792.5704094562032,26,1,1,0,4.0,data1008,50
511.76867581236024,807.2019312978217,27,1,1,0,4.0,data1008,50
521.8099934622031,824.4348638058505,28,1,1,0,4.0,data1008,50
541.8488229302388,840.9912893050317,29,2,1,0,4.0,data1008,50
572.7451160918221,1288.0065974070465,30,3,1,0,4.0,data1008,50
582.7730011128708,1297.3488024968556,31,1,1,0,4.0,data1008,50
592.8180140190005,1316.8817576903862,32,1,1,0,4.0,data1008,50
602.8452340836714,1329.8043600802619,33,1,1,0,4.0,data1008,50
612.8926246159991,1350.571368369471,34,1,1,0,4.0,data1008,50
622.9359993184294,1369.55363370332,35,1,1,0,4.0,data1008,50
682.971418251251,1381.0700537637588,37,1,1,0,4.0,data1008,50
693.0169500581312,1398.5339909869958,38,1,1,0,4.0,data1008,50
703.0523193086302,1415.6609425320166,39,1,1,0,4.0,data1008,50
763.1118854913325,1439.2772306245147,41,1,1,0,4.0,data1008,50
773.1545773207129,1460.2750384767655,42,1,1,0,4.0,data1008,50
783.1878054366517,1475.6373131819655,43,1,1,0,4.0,data1008,50
793.2204732462676,1491.134108647436,44,1,1,0,4.0,data1008,50
813.889288755037,1820.891215411565,45,2,1,0,4.0,data1008,50
873.9218237491323,1833.9169183716317,47,1,1,0,4.0,data1008,50
893.9652240336083,1851.3908692277787,48,2,1,0,4.0,data1008,50
90.0269906105238,11.416940721872223,0,9,1,0,,data1009,50
170.6642445227362,328.18584342295645,1,8,1,0,,data1009,50
210.71141209424798,347.4880402912352,2,4,1,0,,data1009,50
230.73621931182578,357.5403332095873,3,2,1,0,,data1009,50
270.7524236677768,362.83541620226305,4,4,1,0,,data1009,50
490.79336180991413,378.8962624159608,6,2,1,0,,data1009,50
500.8270725276952,395.0849412914048,7,1,1,0,,data1009,50
550.8563489230899,405.93286208489116,8,5,1,0,,data1009,50
600.8895818254767,421.00441533911476,9,5,1,0,,data1009,50
751.885643546354,916.3489645799939,10,15,1,0,,data1009,50
772.610371649178,1274.290643470204,11,2,1,0,,data1009,50
782.6423459886241,1288.2435386379739,12,1,1,0,,data1009,50
792.6811976484296,1302.5377906295562,13,1,1,0,,data1009,50
1002.7150826012515,1312.4094180612274,15,1,1,0,,data1009,50
1032.751785249944,1325.2405516598508,16,3,1,0,,data1009,50
1042.789798197004,1339.8807888225008,17,1,1,0,,data1009,50
1152.8225415427735,1354.7676980507404,18,11,1,0,,data1009,50
1172.855336572722,1365.2785019414803,19,2,1,0,,data1009,50
1382.9063282252657,1386.8781458508963,21,1,1,0,,data1009,50
1402.9293250824476,1396.9358445216644,22,2,1,0,,data1009,50
1483.8228334784378,1842.258629407066,23,8,1,0,,data1009,50
1493.8656075220129,1860.0931683258186,24,1,1,0,,data1009,50
1533.9201264638486,1881.6407860242211,25,4,1,0,,data1009,50
1543.9391339104357,1886.9548222276828,26,1,1,0,,data1009,50
1563.9802444025086,1905.0609895370847,27,2,1,0,,data1009,50
1574.0284553914275,1928.9065363324041,28,1,1,0,,data1009,50
1854.073553153043,1947.781061625565,30,8,1,0,,data1009,50
1864.1151298131547,1965.975619512854,31,1,1,0,,data1009,50
1874.145436311935,1978.7060738146365,32,1,1,0,,data1009,50
1884.1964720058818,2003.1727451207946,33,1,1,0,,data1009,50
1894.24609579931,2023.3668140260395,34,1,1,0,,data1009,50
1954.2810316179368,2037.7082727636487,35,6,1,0,,data1009,50
1964.299495767748,2046.2801782204115,36,1,1,0,,data1009,50
1974.3249415857354,2057.8893201086116,37,1,1,0,,data1009,50
1984.356362426107,2069.6986290426653,38,1,1,0,,data1009,50
2045.1614543896264,2469.4308357540685,39,6,1,0,,data1009,50
2095.201540399613,2482.1108298372587,40,5,1,0,,data1009,50
2125.2488918394447,2504.903144789453,41,3,1,0,,data1009,50
2295.261107444711,2509.9642892018264,42,17,1,0,,data1009,50
2315.305778138079,2525.00050253481,43,2,1,0,,data1009,50
2335.344581600897,2540.3488924389558,44,2,1,0,,data1009,50
2345.3839993900515,2558.7943313016194,45,1,1,0,,data1009,50
2405.4172945247374,2573.367124862882,46,6,1,0,,data1009,50
2425.442251063458,2585.048405476444,47,2,1,0,,data1009,50
2475.464385035307,2593.2440242794087,48,5,1,0,,data1009,50
2485.4948022984936,2607.546090292628,49,1,1,0,,data1009,50
10.026990610523804,11.416940721872223,0,1,1,0,0.5,data1009,50
20.664244522736197,328.18584342295645,1,1,1,0,0.5,data1009,50
30.711412094247976,347.4880402912352,2,1,1,0,0.5,data1009,50
50.73621931182579,357.5403332095873,3,2,1,0,0.5,data1009,50
70.75242366777675,362.83541620226305,4,2,1,0,0.5,data1009,50
